geneID	Endocrine	Immune	Exocrine	ActivatedStroma	ClassicalTumor	NormalStroma	BasalTumor
CMTM3	5.028578e-01	1.058990e+00	4.191996e-01	2.212681e+00	6.243363e-01	7.074457e-01	1.340713e+00
CMTM4	9.148026e-01	9.594159e-02	8.404791e-01	1.024355e+00	7.095331e-01	8.677036e-01	7.355307e-01
CMTM5	1.654865e+00	1.421320e+00	5.426790e-01	0	0	1.401627e+00	0
CMTM6	3.231276e-01	8.602762e-01	5.858531e-01	1.020430e+00	1.079760e+00	6.042672e-01	1.303274e+00
CMTM7	0	9.052675e-01	6.077128e-01	7.287285e-01	8.360837e-01	2.110301e-01	1.847686e+00
CMTM8	1.195388e+00	2.012142e-01	1.305405e+00	4.276641e-01	7.415790e-01	6.131501e-01	7.176431e-01
CMYA5	1.465167e+00	2.574578e-01	0	8.313399e-01	9.100932e-02	1.461582e+00	8.476743e-02
CN5H6.4	9.771477e-01	1.238348e+00	2.956612e-03	1.046910e-01	4.661976e-02	4.890124e-01	2.105706e-01
CNBD1	0	2.191658e-02	0	0	0	4.473468e-03	0
CNBP	7.844174e-01	1.162181e+00	1.244100e+00	9.610434e-01	1.050460e+00	9.608758e-01	1.414986e+00
CNDP1	0	3.842721e-01	1.617458e+00	0	1.867964e-01	2.408187e-01	2.725305e-02
CNDP2	1.277063e+00	1.292222e+00	1.185788e+00	8.579332e-01	1.007175e+00	9.522409e-01	9.668752e-01
CNFN	0	4.479567e-01	2.186657e-02	0	8.081398e-01	1.366635e-01	1.216100e+00
CNGA1	1.734097e+00	1.881211e-01	1.475675e+00	0	7.764265e-01	4.600007e-01	6.081300e-01
CNGA2	0	0	0	0	4.092623e-03	0	0
CNGA3	4.589575e+00	0	0	0	0	1.235589e+00	0
CNGA4	1.458003e-01	5.550017e-01	0	7.071785e-03	3.277197e-01	8.903433e-02	1.149207e-01
CNGB1	1.629464e-01	7.204053e-01	8.327261e-01	0	0	0	1.239874e+00
CNGB3	3.976471e-02	4.846311e-01	0	1.884788e-01	2.927149e-02	1.380761e-02	9.702863e-03
CNIH	5.750088e-01	5.080424e-01	9.691462e-01	1.070235e+00	8.436075e-01	7.745392e-01	1.066462e+00
CNIH2	6.809978e+00	3.240939e-01	0	3.705733e-01	1.279359e-01	8.458990e-01	6.467361e-01
CNIH3	7.803627e-01	0	4.257997e-01	2.238710e+00	3.706981e-01	6.793676e-01	6.344260e-01
CNIH4	5.351140e-01	3.285958e-01	6.711036e-01	7.905270e-01	8.794615e-01	6.696785e-01	1.080677e+00
CNKSR1	2.433191e-03	2.507490e-02	6.423791e-01	2.922490e-01	1.406185e+00	4.510352e-01	1.475535e+00
CNKSR2	3.295061e+00	1.521029e+00	9.562960e-01	0	0	7.943127e-01	0
CNKSR3	9.918552e-01	1.315814e+00	1.180788e+00	3.893465e-01	5.335242e-01	1.171560e+00	3.078036e-01
CNN1	5.820290e-01	3.095982e-01	9.313829e-01	2.053252e+00	4.509491e-01	3.671725e+00	3.578187e-02
CNN2	6.460349e-01	1.199800e+00	7.563416e-01	1.660495e+00	1.083095e+00	7.679695e-01	1.545707e+00
CNN3	1.415306e+00	1.364417e+00	9.816438e-01	1.911742e+00	4.406870e-01	1.555703e+00	5.130198e-01
CNNM1	2.069620e+00	0	2.100935e-01	2.167613e-01	1.537687e+00	1.080156e+00	2.987421e-01
CNNM2	1.191469e+00	2.810123e-01	6.019659e-01	6.928468e-01	7.571904e-01	7.107964e-01	5.829845e-01
CNNM3	9.520894e-01	1.011611e+00	1.162673e+00	5.281705e-01	9.624268e-01	1.036020e+00	6.585035e-01
CNNM4	0	2.932467e-01	3.254312e-01	4.288354e-01	1.321559e+00	3.869835e-01	1.270673e+00
CNO	3.178545e-01	8.309020e-01	6.247878e-01	6.343739e-01	8.953233e-01	4.209791e-01	1.210754e+00
CNOT1	5.144831e-01	1.185212e+00	9.180622e-01	7.382781e-01	9.839500e-01	8.222252e-01	1.145359e+00
CNOT10	8.215936e-01	9.930008e-01	8.348395e-01	5.367056e-01	7.823140e-01	6.959721e-01	1.079493e+00
CNOT2	6.097055e-01	8.087632e-01	5.855656e-01	7.614676e-01	8.960871e-01	6.890605e-01	1.028653e+00
CNOT3	7.131019e-01	9.135176e-01	6.462040e-01	6.107849e-01	9.660781e-01	7.356310e-01	1.182496e+00
CNOT4	7.277625e-01	8.677437e-01	5.745841e-01	6.165950e-01	7.103251e-01	9.177449e-01	6.024583e-01
CNOT6	1.310572e-01	7.625859e-01	5.869031e-01	6.312369e-01	8.355082e-01	7.444091e-01	8.243536e-01
CNOT6L	6.775726e-01	2.033106e+00	9.260740e-01	7.265942e-01	7.111810e-01	9.400615e-01	4.574100e-01
CNOT7	6.723551e-01	1.115010e+00	8.685216e-01	7.107754e-01	7.121369e-01	8.427309e-01	8.648191e-01
CNOT8	4.623696e-01	1.062494e+00	6.033862e-01	8.378139e-01	9.383937e-01	7.332481e-01	9.868888e-01
CNP	1.276168e+00	1.114459e+00	9.750896e-01	1.056147e+00	8.914972e-01	9.895588e-01	1.064341e+00
CNPY1	0	7.432256e-03	1.512644e+00	0	1.567567e-01	0	1.988900e-02
CNPY2	1.090784e+00	7.848588e-01	1.040712e+00	7.655182e-01	9.122711e-01	8.231258e-01	1.136038e+00
CNPY3	9.387358e-01	1.458839e+00	1.251319e+00	1.042169e+00	9.779409e-01	8.371719e-01	1.000914e+00
CNPY4	1.205699e+00	7.205761e-01	2.935760e-01	1.763614e+00	4.452535e-01	1.176721e+00	5.598083e-01
CNR1	2.305543e+00	4.076970e+00	4.869182e-01	0	3.080687e-01	2.017833e+00	0
CNR2	4.287582e-01	7.028192e+00	2.698507e-01	0	0	4.666539e-02	0
CNRIP1	2.098055e+00	1.569064e+00	5.294172e-01	1.663372e+00	3.441214e-01	1.666050e+00	4.130221e-02
CNST	8.562210e-01	1.279140e+00	5.412705e-01	6.077587e-01	7.050709e-01	1.008859e+00	3.811933e-01
CNTD1	1.270749e-01	7.878515e-01	5.997009e-01	0	8.471452e-01	7.585469e-01	5.172029e-01
CNTD2	0	0	0	0	3.632327e-01	0	9.853146e-01
CNTF	0	3.315206e-01	0	8.868278e-02	1.395320e-01	4.212288e-01	0
CNTFR	2.375749e+00	3.393347e+00	2.183238e-01	0	0	2.515158e+00	0
CNTLN	1.055553e+00	5.887958e-01	5.777052e-01	1.109618e+00	2.647065e-01	9.705494e-01	1.888406e-01
CNTN1	3.846587e+00	0	0	1.932539e+00	0	1.110007e+00	0
CNTN2	2.794198e+00	2.564212e+00	1.218818e+00	0	0	1.726715e+00	0
CNTN3	1.312712e+00	0	8.146140e-02	8.696796e-01	8.388230e-02	8.315124e-01	0
CNTN4	2.585253e+00	9.141805e-01	1.134301e-01	1.485138e+00	2.474459e-01	1.788812e+00	0
CNTN5	5.525544e+00	3.286488e-02	0	0	0	0	0
CNTN6	7.049479e-01	0	5.298354e-02	1.830436e-01	0	3.681490e-01	0
CNTNAP1	1.030521e+00	8.653361e-01	4.376474e-01	1.407695e+00	3.460958e-01	2.029876e+00	0
CNTNAP2	0	1.387585e+00	1.163195e+00	9.556067e-02	0	1.657109e-01	1.771336e+00
CNTNAP3	2.087217e-01	4.838150e-01	0	0	0	9.593971e-01	1.311853e+00
CNTNAP4	1.013526e+00	8.265320e-01	0	0	0	8.498812e-01	0
CNTNAP5	3.641115e+00	7.731548e-01	4.561931e-01	0	0	3.125711e-01	0
CNTROB	1.021323e+00	9.816972e-01	4.645196e-01	8.914353e-01	7.539600e-01	9.315821e-01	8.568812e-01
COASY	6.398594e-01	7.999800e-01	9.827326e-01	7.139687e-01	1.023913e+00	6.767175e-01	1.364400e+00
COBL	1.129573e+00	0	1.021844e+00	2.445899e-01	1.102099e+00	1.356091e+00	4.541828e-01
COBLL1	7.914220e-01	9.683382e-01	1.409599e+00	7.767998e-01	7.903551e-01	9.078326e-01	3.083794e-01
COBRA1	9.926159e-01	9.230613e-01	8.923101e-01	7.578365e-01	1.040705e+00	7.716789e-01	1.366372e+00
COCH	7.328834e-01	1.803084e+00	2.270888e+00	3.789170e-01	4.421627e-01	4.605572e-01	3.758392e-01
COG1	8.063689e-01	9.230731e-01	6.063021e-01	7.066065e-01	7.197750e-01	7.997575e-01	8.645081e-01
COG2	9.586016e-01	6.732221e-01	8.397522e-01	6.020388e-01	9.850443e-01	8.330266e-01	6.683893e-01
COG3	7.512575e-01	8.136364e-01	7.280748e-01	5.772996e-01	9.029860e-01	8.598430e-01	8.378559e-01
COG4	6.940575e-01	8.703729e-01	5.459101e-01	7.398300e-01	9.653603e-01	6.994638e-01	1.261202e+00
COG5	7.875847e-01	8.280815e-01	6.961233e-01	8.171994e-01	7.869922e-01	8.438315e-01	7.913384e-01
COG6	8.360701e-01	6.033011e-01	8.375434e-01	9.783384e-01	5.915647e-01	7.601354e-01	5.602900e-01
COG7	7.365465e-01	4.944651e-01	4.618077e-01	6.043491e-01	1.046837e+00	7.526121e-01	8.158670e-01
COG8	9.594444e-01	8.105684e-01	7.856848e-01	7.689501e-01	6.405469e-01	6.750456e-01	7.894368e-01
COIL	5.957452e-01	8.145649e-01	5.991397e-01	6.163150e-01	5.873541e-01	6.602942e-01	7.325510e-01
COL10A1	7.578369e-01	4.017220e-01	2.438280e-01	3.883074e+00	7.322979e-01	5.273000e-01	3.684253e-01
COL11A1	0	0	0	5.254424e+00	3.870821e-01	0	7.454171e-01
COL11A2	0	6.907044e-01	5.718113e-01	0	5.521759e-01	6.026738e-01	0
COL12A1	0	2.042929e-01	1.496851e-01	3.865254e+00	5.788801e-01	1.344855e+00	4.704642e-01
COL13A1	1.047418e+00	8.247792e-01	2.098884e-04	1.817802e+00	8.925036e-02	9.581754e-01	3.596303e-01
COL14A1	3.938454e+00	2.908856e+00	1.179404e+00	1.422253e+00	4.917442e-01	2.646680e+00	0
COL15A1	2.170817e+00	1.197897e+00	9.094504e-01	2.027738e+00	3.695717e-01	1.876159e+00	0
COL16A1	1.918276e+00	1.222521e+00	3.213081e-01	2.168892e+00	7.398556e-01	1.197350e+00	6.427579e-01
COL17A1	0	0	1.126366e+00	9.397479e-01	2.453434e+00	0	3.368436e+00
COL18A1	1.449623e+00	1.083558e+00	8.944954e-01	1.686770e+00	8.500607e-01	1.394750e+00	1.165545e+00
COL19A1	0	4.442536e+00	1.595809e+00	0	0	7.448124e-01	0
COL1A1	1.494876e+00	1.182213e+00	8.421490e-01	4.003730e+00	9.301399e-01	1.971400e+00	1.023220e+00
COL1A2	1.471432e+00	1.052926e+00	8.225265e-01	3.990562e+00	8.496344e-01	1.931809e+00	8.417694e-01
COL20A1	0	1.670645e-01	4.086463e-02	0	1.041289e-02	0	2.029696e-01
COL21A1	2.550638e+00	1.667550e+00	9.976744e-01	4.552434e-01	3.670214e-01	2.101090e+00	0
COL22A1	0	7.340598e-01	4.934133e-01	1.129482e+00	4.364426e-01	3.661773e-03	9.690835e-01
COL23A1	1.374628e+00	2.112968e+00	1.654908e-01	4.768365e-01	3.329119e-01	1.724396e+00	9.879226e-02
COL24A1	0	0	0	2.484332e+00	0	1.400385e+00	0
COL25A1	8.076241e-01	1.168223e+00	1.188302e-01	1.389493e-01	0	8.754740e-01	0
COL27A1	2.096115e-01	4.243507e-01	4.640958e-01	5.982890e-01	1.127041e+00	7.857592e-01	0
COL28A1	2.129434e+00	5.990019e-01	8.024944e-01	0	1.310729e+00	1.519559e+00	0
COL29A1	2.025643e+00	1.117862e+00	0	5.397453e-01	0	6.711150e-01	0
COL2A1	0	4.310217e-02	0	5.013852e-01	2.823364e-02	6.889290e-02	9.095876e-02
COL3A1	1.498568e+00	1.151460e+00	7.648057e-01	3.903622e+00	7.702116e-01	2.073527e+00	6.758922e-01
COL4A1	1.460818e+00	1.059496e+00	8.379138e-01	2.483082e+00	7.968888e-01	1.472540e+00	5.578152e-01
COL4A2	1.593334e+00	1.029322e+00	8.493769e-01	2.417823e+00	9.202100e-01	1.570936e+00	6.836710e-01
COL4A3	1.301557e+00	3.896814e+00	1.620458e-01	0	6.758285e-02	7.758491e-01	0
COL4A3BP	8.260020e-01	9.592952e-01	5.946948e-01	8.216002e-01	7.446848e-01	9.770017e-01	6.454036e-01
COL4A4	1.812699e+00	2.935054e+00	7.611210e-01	6.844959e-01	4.086280e-02	6.963208e-01	0
COL4A5	1.210008e+00	0	0	1.846419e+00	9.837754e-02	1.551678e+00	1.291943e-01
COL4A6	2.002617e+00	0	0	0	0	2.533273e+00	0
COL5A1	1.138621e+00	6.263718e-01	5.156560e-01	3.507774e+00	7.062593e-01	1.475352e+00	7.471583e-01
COL5A2	1.015945e+00	7.787819e-01	4.624964e-01	3.623938e+00	5.660740e-01	1.462695e+00	4.518966e-01
COL5A3	7.657908e-01	5.493134e-01	0	2.822593e+00	2.480388e-01	1.332516e+00	6.274476e-01
COL6A1	1.036110e+00	1.152025e+00	2.431258e-01	2.614141e+00	5.698410e-01	1.966916e+00	1.115395e+00
COL6A2	1.323980e+00	1.203995e+00	5.252469e-01	2.925943e+00	7.458837e-01	2.008480e+00	9.552412e-01
COL6A3	1.203091e+00	1.060863e+00	6.064287e-01	3.590241e+00	5.303804e-01	1.859798e+00	5.130363e-01
COL6A4P2	0	0	0	6.111457e-01	6.013047e-01	2.180254e-01	4.936831e-01
COL6A6	1.609525e+00	7.569606e-01	5.857116e-01	1.106251e+00	0	1.273144e+00	0
COL7A1	0	0	0	2.144757e+00	6.132945e-01	2.248365e-01	2.445705e+00
COL8A1	6.522438e-01	2.665379e-01	1.632879e-01	3.414348e+00	5.545647e-02	8.592620e-01	0
COL8A2	1.059995e+00	5.635936e-01	0	3.293645e+00	6.467081e-01	7.584433e-01	3.219296e-01
COL9A1	1.468005e+00	0	1.838596e-02	0	1.092917e+00	2.508547e+00	0
COL9A2	7.835409e-01	9.961082e-01	0	2.349564e-01	1.413843e+00	6.246281e-01	5.028277e-01
COL9A3	9.259707e-01	7.408643e-01	1.674988e+00	0	5.567101e-01	6.391033e-01	8.843092e-01
COLEC10	0	3.673132e-01	0	0	2.266323e-01	0	4.158383e-01
COLEC11	4.373200e+00	2.004282e+00	1.277131e+00	1.054252e+00	8.277011e-01	1.012709e+00	0
COLEC12	6.849995e-01	1.616160e+00	8.137766e-01	2.962876e+00	1.405908e-01	2.067984e+00	0
COLQ	5.418687e-01	1.972014e+00	1.842479e-01	2.722964e-01	6.604477e-01	1.070103e+00	3.801764e-01
COMMD1	9.246188e-01	9.382025e-01	1.050226e+00	8.752923e-01	7.116672e-01	9.394520e-01	1.020469e+00
COMMD10	6.917447e-01	7.891611e-01	8.168923e-01	8.821304e-01	6.011137e-01	8.076816e-01	5.881566e-01
COMMD2	6.048546e-01	7.269078e-01	6.916584e-01	1.018187e+00	6.399923e-01	7.508666e-01	9.294465e-01
COMMD3	7.930940e-01	8.660541e-01	9.695702e-01	7.019364e-01	9.681811e-01	8.385637e-01	9.850113e-01
COMMD4	7.940384e-01	9.694530e-01	9.468196e-01	7.627818e-01	1.052418e+00	8.500939e-01	1.316980e+00
COMMD5	1.015704e+00	7.626638e-01	7.627552e-01	8.190577e-01	8.965343e-01	6.870421e-01	1.191543e+00
COMMD6	1.107399e+00	1.269592e+00	1.174495e+00	8.550407e-01	9.468702e-01	1.057618e+00	1.253652e+00
COMMD7	5.569247e-01	7.308475e-01	9.345876e-01	7.948539e-01	1.043622e+00	8.212847e-01	1.287340e+00
COMMD8	1.003953e+00	9.481627e-01	8.965941e-01	7.894621e-01	5.062479e-01	6.969735e-01	7.336365e-01
COMMD9	9.897776e-01	9.575754e-01	9.352669e-01	8.675044e-01	7.310470e-01	7.216616e-01	1.006312e+00
COMP	2.560248e+00	9.474240e-01	9.252535e-01	3.224229e+00	8.534542e-01	3.352788e-01	4.527127e-01
COMT	9.891787e-01	6.394098e-01	7.332804e-01	9.529396e-01	1.095638e+00	9.161657e-01	1.328495e+00
COMTD1	1.004975e+00	5.188381e-01	1.827770e+00	0	1.198682e+00	6.859605e-01	1.443043e+00
COPA	8.752906e-01	7.780568e-01	6.962902e-01	1.123799e+00	9.446685e-01	9.834790e-01	8.728828e-01
COPB1	6.701042e-01	8.578363e-01	9.027016e-01	1.073841e+00	9.298629e-01	8.072438e-01	1.036666e+00
COPB2	7.535841e-01	7.677718e-01	1.074571e+00	1.087461e+00	8.566810e-01	8.792923e-01	1.077880e+00
COPE	1.118965e+00	1.091905e+00	1.036433e+00	9.121156e-01	1.149462e+00	1.033075e+00	1.319036e+00
COPG	8.341812e-01	6.459480e-01	8.701345e-01	1.181338e+00	1.054154e+00	8.410495e-01	1.265440e+00
COPG2	7.756446e-01	6.591492e-01	7.280901e-01	7.608556e-01	7.135425e-01	6.851323e-01	1.078025e+00
COPS2	6.238712e-01	8.083266e-01	9.466250e-01	9.445870e-01	7.866254e-01	8.601974e-01	9.577802e-01
COPS3	1.114091e+00	1.250722e+00	1.134343e+00	8.747238e-01	5.854134e-01	1.089943e+00	7.215580e-01
COPS4	1.169270e+00	1.000982e+00	9.256844e-01	8.881362e-01	6.649546e-01	8.818281e-01	8.572482e-01
COPS5	4.191282e-01	6.939983e-01	9.924635e-01	7.003044e-01	8.955918e-01	7.152641e-01	1.226912e+00
COPS6	8.392565e-01	7.149951e-01	8.030421e-01	8.684961e-01	9.626725e-01	9.428345e-01	1.369866e+00
COPS7A	8.672914e-01	9.001756e-01	8.882805e-01	9.626186e-01	7.839421e-01	7.063246e-01	1.286694e+00
COPS7B	4.342155e-01	7.617146e-01	3.180283e-01	5.683616e-01	9.478021e-01	6.141602e-01	1.201111e+00
COPS8	9.599520e-01	8.726035e-01	7.091847e-01	1.228663e+00	6.703532e-01	1.006344e+00	8.948268e-01
COPZ1	9.367195e-01	8.265976e-01	1.123037e+00	7.760687e-01	1.105070e+00	8.517370e-01	1.244616e+00
COPZ2	1.797344e+00	1.078314e+00	5.670577e-01	2.275664e+00	3.183399e-01	1.615226e+00	3.239656e-01
COQ10A	1.274663e+00	1.111740e+00	8.515252e-01	4.059455e-01	4.612150e-01	8.633129e-01	4.889648e-01
COQ10B	6.598563e-01	5.768124e-01	4.685071e-01	8.008328e-01	9.298134e-01	7.975173e-01	9.302871e-01
COQ2	4.769429e-01	6.423698e-01	8.612359e-01	7.898650e-01	6.869341e-01	4.917956e-01	1.036087e+00
COQ3	8.013040e-01	4.164954e-01	9.105160e-01	4.459006e-01	4.911407e-01	7.641543e-01	9.081108e-01
COQ4	7.801199e-01	9.010365e-01	1.126817e+00	6.185631e-01	1.081164e+00	8.834156e-01	1.106852e+00
COQ5	6.075728e-01	6.593297e-01	9.497952e-01	6.101224e-01	8.004223e-01	8.216522e-01	9.704795e-01
COQ6	9.096133e-01	8.307379e-01	6.604364e-01	5.087416e-01	8.080762e-01	7.766106e-01	1.027402e+00
COQ7	9.048229e-01	5.588509e-01	1.026142e+00	6.185293e-01	7.453649e-01	1.014093e+00	6.071004e-01
COQ9	6.182029e-01	5.920888e-01	8.590894e-01	5.678124e-01	1.022882e+00	1.021781e+00	1.009413e+00
CORIN	1.501512e+00	0	0	2.830219e+00	3.391435e-01	1.359060e-01	0
CORO1A	1.562466e+00	4.462092e+00	1.234503e+00	1.004227e+00	7.533103e-01	1.029717e+00	9.675787e-01
CORO1B	7.541503e-01	7.031431e-01	7.718590e-01	7.326220e-01	1.314762e+00	8.015915e-01	1.466032e+00
CORO1C	6.479734e-01	7.109718e-01	5.965308e-01	1.393018e+00	8.731189e-01	1.334433e+00	8.931394e-01
CORO2A	4.115939e-01	4.676004e-01	0	4.667273e-01	1.546571e+00	6.732016e-01	1.267818e+00
CORO2B	2.933977e+00	1.884620e+00	6.922112e-01	8.620045e-01	6.451526e-02	1.444584e+00	0
CORO6	0	3.987196e-01	0	8.421016e-01	3.392882e-01	1.638911e+00	4.631015e-01
CORO7	1.271583e+00	1.556704e+00	4.447997e-01	8.518632e-01	1.061077e+00	9.453415e-01	8.501993e-01
CORT	5.053980e-01	5.483431e-01	1.618191e-01	0	2.250782e-01	6.213234e-01	2.524242e-01
COTL1	5.618771e-01	1.826619e+00	9.076583e-01	1.064799e+00	1.282970e+00	9.545453e-01	1.532061e+00
COX10	6.172093e-01	8.054258e-01	8.233426e-01	5.307447e-01	5.778583e-01	9.374365e-01	4.538052e-01
COX11	8.608721e-01	7.559320e-01	8.558941e-01	7.332953e-01	8.278951e-01	1.078730e+00	7.436282e-01
COX15	6.662248e-01	9.287049e-01	8.229654e-01	5.683341e-01	1.029786e+00	8.184780e-01	9.210108e-01
COX16	9.238401e-01	8.027622e-01	1.332462e+00	7.227581e-01	1.025656e+00	7.956092e-01	1.226458e+00
COX17	9.789610e-01	6.904538e-01	9.326606e-01	6.623929e-01	9.557475e-01	6.940863e-01	1.317416e+00
COX18	6.386293e-01	8.532032e-01	8.362652e-01	7.408747e-01	7.596842e-01	6.974746e-01	7.757537e-01
COX19	2.640123e-01	6.914010e-01	6.591355e-01	2.312377e-01	9.906394e-01	7.020941e-01	9.734979e-01
COX4I1	8.156495e-01	1.242211e+00	1.320683e+00	9.122726e-01	1.275664e+00	1.157098e+00	1.498336e+00
COX4I2	1.693839e+00	1.554971e+00	2.469427e-01	9.089960e-01	3.324188e-01	1.149798e+00	2.300456e-01
COX4NB	5.791301e-01	5.814374e-01	6.769113e-01	6.058838e-01	8.370747e-01	7.202770e-01	1.228507e+00
COX5A	8.137693e-01	9.331328e-01	1.383825e+00	6.061061e-01	1.150839e+00	8.038646e-01	1.419687e+00
COX5B	6.865870e-01	7.594721e-01	1.001864e+00	6.771200e-01	1.245808e+00	9.496993e-01	1.402858e+00
COX6A1	5.128815e-01	7.381987e-01	1.194644e+00	6.491914e-01	1.250342e+00	9.788498e-01	1.498439e+00
COX6A2	1.778043e-01	0	1.662870e+00	0	0	3.319112e-01	0
COX6B1	9.966295e-01	9.336564e-01	1.225113e+00	1.012272e+00	1.260963e+00	9.227078e-01	1.603822e+00
COX6B2	0	0	0	4.967214e-01	1.047610e+00	0	3.156459e+00
COX6C	9.364848e-01	9.616166e-01	1.197402e+00	7.124518e-01	1.113595e+00	9.081247e-01	1.563060e+00
COX7A1	1.935702e+00	9.069930e-01	7.130564e-01	1.668587e+00	5.338166e-01	1.720570e+00	3.474188e-01
COX7A2	1.126903e+00	9.015515e-01	1.102557e+00	8.530561e-01	9.766179e-01	1.107623e+00	1.112622e+00
COX7A2L	8.060395e-01	8.160781e-01	1.011661e+00	8.595758e-01	8.829616e-01	8.987134e-01	1.131021e+00
COX7B	7.896065e-01	8.376952e-01	1.051583e+00	6.246643e-01	1.187087e+00	1.043722e+00	1.360272e+00
COX7B2	4.017268e-02	0	0	0	1.505017e-04	0	0
COX7C	8.063873e-01	1.121237e+00	1.323553e+00	8.425131e-01	1.155098e+00	1.109727e+00	1.307428e+00
COX8A	1.039089e+00	8.253665e-01	1.088087e+00	6.604740e-01	1.194967e+00	1.000164e+00	1.498976e+00
COX8C	0	0	0	0	0	0	0
CP	0	0	0	1.276049e+00	5.301464e-01	0	1.604737e+00
CP110	2.326963e-01	5.540656e-01	2.721110e-01	6.076291e-01	7.683551e-01	9.364680e-01	2.323044e-01
CPA1	3.016347e+00	0	2.020489e+01	0	5.644191e-01	6.228856e-01	5.128707e-01
CPA2	3.103399e+00	0	1.795851e+01	0	2.951311e-01	1.542130e-01	2.224424e-01
CPA3	2.281595e+00	1.179926e+00	1.664482e+00	1.576166e+00	3.691859e-01	1.566962e+00	0
CPA4	2.366752e+00	0	2.881884e+00	7.652176e-01	0	0	1.553902e+00
CPA5	0	2.229616e+00	0	0	0	0	0
CPA6	4.280054e-01	3.901549e-01	1.114855e+00	8.348645e-01	1.341873e+00	2.158492e-01	0
CPAMD8	8.218089e-01	8.126571e-01	0	7.542783e-01	6.509435e-01	6.777570e-01	2.911569e-01
CPB1	4.129933e+00	0	1.894859e+01	0	2.802768e-01	3.062695e-01	8.013136e-01
CPB2	0	1.211505e-01	1.567075e+00	0	6.303797e-03	9.915984e-02	0
CPD	4.343618e-01	5.600914e-01	7.468864e-01	9.784812e-01	1.114187e+00	8.330443e-01	7.822148e-01
CPE	5.154784e+00	1.597361e+00	8.089356e-01	1.709266e+00	3.424357e-01	1.519411e+00	4.526009e-01
CPEB1	2.913711e+00	5.041778e-01	0	3.392913e-01	0	1.262395e+00	0
CPEB2	4.140401e-01	5.731809e-01	2.503706e-01	6.837190e-01	7.809497e-01	9.723653e-01	3.655339e-01
CPEB3	9.595782e-01	6.798886e-01	8.816474e-01	1.942239e-01	6.050455e-01	8.991769e-01	0
CPEB4	8.656888e-01	5.493268e-01	8.561968e-01	8.368894e-01	6.407135e-01	1.149200e+00	0
CPLX1	1.676164e+00	9.931471e-01	0	0	8.411223e-01	9.025342e-01	7.424557e-01
CPLX2	1.335869e+01	0	6.041605e-01	2.439371e-01	1.099023e-01	1.193030e+00	3.480011e-01
CPLX3	2.882124e-01	1.638175e+00	0	0	1.264530e-01	0	0
CPLX4	0	0	1.886954e-01	0	0	1.864259e-02	0
CPM	1.070021e+00	1.031573e+00	8.134019e-01	9.094490e-01	9.164376e-01	1.109292e+00	1.803392e-01
CPN1	3.735908e-01	1.782486e-01	1.273846e+00	0	0	0	0
CPN2	0	0	0	1.179932e+00	1.005112e-01	0	0
CPNE1	6.291711e-01	9.779061e-01	5.592732e-01	7.953940e-01	8.788284e-01	7.999794e-01	1.660742e+00
CPNE2	7.317841e-01	1.115517e+00	3.840915e-01	1.277787e+00	5.511438e-01	1.057043e+00	6.451552e-01
CPNE3	8.299527e-01	9.032918e-01	9.434835e-01	9.462753e-01	8.306483e-01	8.550690e-01	9.155420e-01
CPNE4	3.367019e+00	3.236345e-01	0	0	4.130070e-02	7.960914e-02	5.202563e-01
CPNE5	1.175480e+00	3.591092e+00	9.894341e-01	9.253554e-01	9.323030e-01	7.800808e-01	3.535732e-01
CPNE6	5.296813e-01	5.320613e-01	3.426777e-01	0	1.711791e-01	1.156967e+00	0
CPNE7	1.212797e+00	4.073941e-01	0	3.558549e-01	9.592366e-01	2.545919e-02	6.140083e-01
CPNE8	5.758512e-01	3.621863e-01	1.740016e-01	9.379031e-01	8.593989e-01	7.869893e-01	4.305767e-01
CPNE9	2.107134e+00	7.445553e-01	0	0	4.165786e-01	6.770574e-01	0
CPO	7.759229e-01	1.160918e-01	4.116495e-03	0	2.360754e-01	6.790316e-01	0
CPOX	1.761468e-01	3.905516e-01	2.481034e-01	7.771450e-01	7.692185e-01	5.321464e-01	1.004268e+00
CPPED1	9.608624e-01	6.260692e-01	7.637348e-01	1.358923e+00	6.141366e-01	1.176826e+00	4.374351e-01
CPS1	1.642144e+00	0	7.424376e-01	1.395772e-01	8.568740e-01	2.040591e+00	8.400504e-01
CPSF1	6.356230e-01	8.648647e-01	9.011181e-01	6.894903e-01	1.206752e+00	6.832179e-01	1.434704e+00
CPSF2	6.972005e-01	8.791318e-01	8.344976e-01	8.941538e-01	8.202982e-01	7.780358e-01	9.470357e-01
CPSF3	5.197810e-01	8.500506e-01	7.908424e-01	5.518486e-01	8.110306e-01	6.742249e-01	1.279316e+00
CPSF3L	5.949028e-01	8.429086e-01	7.489658e-01	7.678325e-01	1.107139e+00	8.367099e-01	1.318888e+00
CPSF4	5.693544e-01	1.032301e+00	8.760823e-01	4.566480e-01	7.847022e-01	6.823352e-01	1.224585e+00
CPSF4L	0	2.159450e-01	3.832330e-01	0	4.089670e-02	0	0
CPSF6	4.894102e-01	1.019263e+00	5.996638e-01	6.296991e-01	9.512222e-01	7.438324e-01	9.994921e-01
CPSF7	6.441343e-01	1.075529e+00	6.581255e-01	6.977002e-01	9.199360e-01	8.774796e-01	9.681931e-01
CPT1A	3.729332e-01	1.016896e+00	1.053733e+00	6.043013e-01	1.119059e+00	1.183987e+00	7.823089e-01
