sampleID	D16.16_RICKMAN-HEAD-AND-NECK-CANCER-D	D8.3_NAKAMURA-LUNG-CANCER-DIFFERENTIATION-MARKERS	D6.6_GNF2-SPRR1B	D13.5_SINGH-NFE2L2-TARGETS	D11.9_GNF2-BUB1	D15.5_FARMER-BREAST-CANCER-CLUSTER-5	D15.4_BARRIER-CANCER-RELAPSE-NORMAL-SAMPLE-DN	D9.7_EPITHELIAL-CELL-DIFFERENTIATION	D10.8_BIOCARTA-TCAPOPTOSIS-PATHWAY	D8.1_MIPS-40S-RIBOSOMAL-SUBUNIT-CYTOPLASMIC
TCGA-85-8666-01A-11R-2403-07	0	2.607045e-01	4.262140e-01	7.209986e-01	0	1.648678e+00	9.803832e-01	0	1.891020e-01	4.170388e+00
TCGA-85-A4CL-01A-41R-A26W-07	0	1.799308e-01	1.809299e-01	1.157515e+00	0	2.863008e-01	1.272260e+00	2.579657e-01	7.287759e-01	4.131325e+00
TCGA-85-A4CN-01A-11R-A24H-07	0	9.092247e-02	0	1.323810e+00	0	1.476216e+00	9.905866e-01	0	8.438426e-02	2.673237e+00
TCGA-85-A4JB-01A-51R-A262-07	0	1.734514e-01	7.845368e-01	2.054268e-02	5.461721e-01	1.725143e+00	9.436502e-01	5.050621e-01	0	3.346051e+00
TCGA-85-A4JC-01A-11R-A24Z-07	1.220508e-01	2.209546e-01	1.147576e+00	4.058328e-02	0	1.349677e+00	1.200480e+00	5.500006e-01	5.320632e-01	4.929458e+00
TCGA-85-A4PA-01A-11R-A24Z-07	0	1.691256e+00	0	0	0	0	9.847357e-01	2.966181e-02	1.193869e+00	4.117946e+00
TCGA-85-A4QQ-01A-41R-A262-07	0	1.560055e-01	1.108980e+00	5.593096e-02	0	1.295561e+00	1.289929e+00	9.952001e-02	0	5.468936e+00
TCGA-85-A4QR-01A-11R-A24Z-07	0	3.842065e-01	1.429764e+00	2.873603e-01	2.257306e-01	0	1.086380e+00	2.081754e+00	0	4.260955e+00
TCGA-85-A50M-01A-21R-A262-07	0	1.449115e+00	5.369756e-01	0	1.340691e-01	1.893200e+00	1.598590e+00	0	2.088756e-02	4.475632e+00
TCGA-85-A50Z-01A-21R-A262-07	0	5.482927e-01	9.852763e-01	9.267354e-02	0	5.875476e-01	7.253810e-01	1.153750e+00	0	5.672914e+00
TCGA-85-A510-01A-11R-A26W-07	0	1.248317e+00	0	1.349176e-01	1.476979e+00	2.648826e-01	1.090247e+00	1.143994e-01	4.437277e-01	4.224508e+00
TCGA-85-A511-01A-21R-A262-07	0	3.936274e-01	2.347089e-01	6.903573e-01	0	1.440866e+00	9.080665e-01	2.151770e-01	6.027370e-01	3.277117e+00
TCGA-85-A512-01A-11R-A26W-07	0	3.328440e-01	5.042378e-01	8.563245e-01	0	8.337947e-01	1.150236e+00	4.458741e-01	2.790794e-01	3.582332e+00
TCGA-85-A513-01A-12R-A26W-07	0	2.112571e+00	0	0	8.958636e-02	3.538910e-01	1.725752e+00	0	7.775535e-01	5.010910e+00
TCGA-85-A53L-01A-21R-A26W-07	0	5.864376e-01	6.083843e-01	4.802392e-01	2.853719e-01	8.228287e-01	7.632652e-01	5.894641e-01	9.481899e-02	4.329287e+00
TCGA-85-A5B5-01A-21R-A26W-07	0	4.561498e-01	2.244077e-01	1.223616e+00	7.177024e-02	6.131035e-01	1.131408e+00	5.509935e-01	2.359523e-01	3.206127e+00
TCGA-90-6837-11A-01R-1949-07	0	3.513021e+00	0	0	0	4.922853e-01	9.358038e-01	0	0	4.013362e+00
TCGA-90-6837-01A-11R-1949-07	0	5.001838e-01	8.007342e-01	0	0	1.609717e+00	1.282999e+00	4.001875e-01	4.632245e-01	4.308331e+00
TCGA-90-7766-01A-21R-2125-07	0	7.370145e-01	1.058279e+00	1.321646e-01	0	1.445543e-01	1.137480e+00	1.660150e+00	6.155716e-01	4.483545e+00
TCGA-90-7767-11A-01R-2125-07	6.760771e-03	3.470005e+00	0	0	0	2.242152e-01	1.111119e+00	0	0	4.466154e+00
TCGA-90-7767-01A-11R-2125-07	0	3.563989e-02	0	7.613363e-02	1.699360e-01	1.955204e+00	0	0	6.814434e-01	2.673678e+00
TCGA-90-7769-01A-11R-2125-07	0	6.349295e-02	7.746359e-01	1.289460e+00	0	7.742558e-01	1.114322e+00	4.129610e-01	0	4.365014e+00
TCGA-90-7964-01A-21R-2187-07	1.098487e-01	1.654626e+00	5.721635e-01	8.752377e-01	0	7.468436e-01	1.684847e+00	2.546761e-01	3.007222e-01	5.160598e+00
TCGA-90-A4ED-01A-31R-A24Z-07	0	7.825607e-01	0	9.178237e-02	6.106846e-01	1.456425e+00	8.889123e-01	0	3.560791e-01	2.612418e+00
TCGA-90-A4EE-01A-11R-A24Z-07	0	7.541991e-01	0	2.409421e-01	1.259865e-01	8.237937e-01	5.889732e-01	7.114473e-02	1.319794e+00	3.697242e+00
TCGA-90-A59Q-01A-11R-A26W-07	1.509313e-02	4.143511e-01	2.977744e-01	5.737164e-02	0	9.294154e-01	1.813388e+00	1.815320e-01	9.281578e-01	5.526561e+00
TCGA-92-7340-11A-01R-2045-07	0	3.699336e+00	0	0	0	0	8.486955e-01	0	0	4.430873e+00
TCGA-92-7340-01A-21R-2045-07	0	9.305299e-01	6.738530e-01	2.434847e-01	0	1.260696e+00	9.218651e-01	5.861300e-01	3.314043e-01	4.343369e+00
TCGA-92-7341-01A-31R-2045-07	0	1.956374e-01	0	1.425497e+00	1.679457e-02	1.616799e+00	8.953964e-01	0	0	3.039624e+00
TCGA-92-8063-01A-11R-2247-07	0	7.161140e-01	1.562934e-01	9.080284e-01	2.491922e-01	1.336246e+00	1.654244e+00	0	2.182878e-01	4.745799e+00
TCGA-92-8064-01A-11R-2247-07	0	5.978574e-01	0	1.240869e+00	0	9.521916e-01	1.167543e+00	0	7.891456e-01	3.454066e+00
TCGA-92-8065-01A-11R-2247-07	0	2.790783e-01	8.252674e-01	1.175351e-01	0	6.610488e-01	1.525593e+00	6.654976e-01	6.233290e-01	4.673376e+00
TCGA-94-7033-01A-11R-1949-07	0	5.653150e-01	1.591251e+00	1.993337e-01	0	3.127298e-01	1.819318e+00	1.353149e+00	1.970669e-01	5.796044e+00
TCGA-94-7557-01A-11R-2125-07	0	7.914425e-01	1.788684e-01	8.561461e-01	3.825063e-01	1.189843e+00	1.216953e+00	0	4.048477e-01	4.853764e+00
TCGA-94-7943-01A-11R-2187-07	6.637615e-02	1.331834e+00	2.099759e-01	8.277986e-01	5.267347e-01	4.527013e-01	1.512551e+00	1.976277e-01	5.517610e-01	4.686103e+00
TCGA-94-8035-01A-11R-2247-07	0	7.798223e-01	1.376618e+00	3.261107e-01	2.611947e-01	8.048017e-01	1.072083e+00	1.102289e+00	0	4.462957e+00
TCGA-94-8490-01A-11R-2326-07	0	8.320865e-02	8.405383e-01	1.166882e+00	0	6.283644e-01	1.263087e+00	4.948317e-01	0	3.808172e+00
TCGA-94-8491-01A-11R-2326-07	0	9.140768e-01	8.526364e-01	3.482880e-01	0	1.770806e-01	1.398499e+00	9.684493e-01	3.576695e-01	5.551033e+00
TCGA-94-A4VJ-01A-11R-A24Z-07	0	3.200680e-01	7.609559e-01	3.133209e-01	0	1.481065e+00	1.499028e+00	1.470676e-01	2.462380e-01	4.297321e+00
TCGA-94-A5I4-01A-11R-A26W-07	0	9.588753e-01	9.247901e-01	8.181121e-01	0	3.336213e-01	1.097069e+00	1.009709e+00	1.733399e-01	3.882401e+00
TCGA-94-A5I6-01A-21R-A27Q-07	0	4.114685e-01	8.226769e-02	1.480731e+00	2.794104e-01	1.240003e+00	1.002736e+00	0	4.474874e-02	3.378631e+00
TCGA-96-7544-01A-11R-2045-07	0	7.477600e-01	7.502317e-01	2.714584e-01	0	1.255064e+00	5.202989e-01	1.271652e+00	3.190692e-01	3.440690e+00
TCGA-96-7545-01A-21R-2045-07	0	2.013752e+00	2.651213e-01	1.158723e+00	0	2.487087e-01	5.591168e-01	2.978884e-01	1.337341e-01	3.609676e+00
TCGA-96-8169-01A-11R-2296-07	7.157088e-02	1.217452e+00	6.132991e-01	3.409903e-01	3.544908e-02	1.324861e+00	1.365466e+00	3.593316e-01	4.088223e-01	4.657818e+00
TCGA-96-8170-01A-11R-2296-07	3.907577e-02	1.625912e+00	1.563583e+00	1.842507e-01	0	3.148880e-01	1.469446e+00	1.316754e+00	3.907135e-01	4.569857e+00
TCGA-96-A4JK-01A-11R-A24Z-07	0	4.698523e-01	0	1.320233e+00	9.159346e-02	9.135291e-01	1.197012e+00	1.071662e-01	5.274019e-01	2.641967e+00
TCGA-96-A4JL-01A-11R-A24Z-07	1.621693e-01	9.159651e-01	0	1.616323e-01	0	9.540258e-01	6.942031e-01	4.648482e-01	1.378032e+00	3.465221e+00
TCGA-98-7454-01A-11R-2045-07	0	1.688363e+00	0	8.512497e-02	0	1.088435e+00	8.724775e-01	0	5.978657e-01	4.805973e+00
TCGA-98-8020-01A-11R-2247-07	0	1.025040e+00	7.863564e-01	0	2.957526e-02	2.059420e+00	1.163006e+00	0	1.421565e-03	4.408974e+00
TCGA-98-8021-01A-11R-2247-07	0	1.393540e+00	7.389819e-01	4.683831e-01	2.368491e-01	1.065433e+00	1.099145e+00	6.770962e-01	1.937789e-01	3.047642e+00
TCGA-98-8022-01A-11R-2247-07	0	1.609114e+00	6.080915e-01	1.302682e-01	4.144612e-01	7.110338e-01	1.240694e+00	3.479806e-01	5.111894e-01	4.079408e+00
TCGA-98-8023-01A-11R-2247-07	0	4.636105e-01	0	1.561579e-01	0	1.497082e+00	5.375047e-01	2.100046e-01	1.002741e+00	3.933839e+00
TCGA-98-A538-01A-11R-A262-07	0	2.059492e-01	8.437997e-01	1.399646e-01	0	1.177144e+00	9.378166e-01	1.252037e+00	0	4.216727e+00
TCGA-98-A539-01A-31R-A262-07	0	1.317240e+00	4.773618e-01	9.548014e-01	0	1.220645e+00	1.219873e+00	0	5.590739e-02	4.404915e+00
TCGA-98-A53A-01A-11R-A262-07	0	7.077803e-01	1.393715e-01	1.056297e+00	4.010202e-01	6.824825e-01	7.639133e-01	4.994095e-01	3.001989e-01	2.929106e+00
TCGA-98-A53B-01A-11R-A262-07	0	1.329264e+00	7.571518e-01	2.121135e-01	3.472276e-02	7.565089e-01	1.317450e+00	7.381023e-01	4.068267e-01	4.103670e+00
TCGA-98-A53C-01A-11R-A262-07	0	2.697781e+00	0	5.028958e-02	1.166492e-01	4.567817e-01	1.056286e+00	0	5.051663e-01	3.766657e+00
TCGA-98-A53D-01A-32R-A262-07	0	2.498719e+00	0	2.563487e-04	0	9.038246e-01	1.318647e+00	0	4.193720e-01	4.432793e+00
TCGA-98-A53H-01A-12R-A262-07	2.780719e-01	2.097267e+00	5.343521e-01	5.292971e-01	0	9.989832e-01	1.348342e+00	2.339383e-01	7.561418e-01	3.642714e+00
TCGA-98-A53I-01A-31R-A262-07	0	3.952176e-01	0	1.423020e+00	0	3.117588e-01	1.200359e+00	0	7.879333e-01	3.301211e+00
TCGA-98-A53J-01A-11R-A26W-07	0	5.709180e-01	1.013265e+00	1.253203e+00	0	5.513733e-02	1.269135e+00	5.893939e-01	1.834714e-01	4.321895e+00
TCGA-J1-A4AH-01A-31R-A24H-07	0	3.628749e-01	0	1.563661e+00	1.001071e-01	4.736704e-01	1.151532e+00	1.139217e-01	1.935950e-01	2.686227e+00
TCGA-L3-A4E7-01A-11R-A24Z-07	0	1.448280e+00	1.181609e+00	1.273546e-01	0	7.574980e-01	1.525072e+00	1.027858e+00	2.185580e-01	4.695996e+00
TCGA-L3-A524-01A-11R-A262-07	0	3.183897e-01	0	1.333448e+00	2.649835e-01	6.735901e-01	1.159322e+00	0	1.115925e-01	3.041772e+00
TCGA-LA-A446-01A-21R-A24Z-07	0	1.274421e+00	7.026819e-01	1.453448e+00	0	1.735716e-01	1.162753e+00	4.200301e-01	1.119435e-01	3.944222e+00
TCGA-LA-A7SW-01A-11R-A405-07	0	2.294357e-02	3.614163e-01	1.078658e-01	4.742052e-01	1.769170e+00	1.421161e+00	0	0	4.757631e+00
TCGA-MF-A522-01A-11R-A262-07	0	0	4.301614e-01	1.423155e+00	0	7.647241e-01	1.414155e+00	0	0	4.764800e+00
TCGA-NC-A5HD-01A-11R-A26W-07	0	5.506767e-02	4.449738e-01	7.192809e-01	2.630783e-01	4.335549e-01	8.370089e-01	9.057814e-01	0	3.876385e+00
TCGA-NC-A5HE-01A-11R-A26W-07	0	3.162973e-01	0	8.250052e-01	0	2.891006e-01	1.305177e+00	0	1.085753e+00	4.876094e+00
TCGA-NC-A5HF-01A-11R-A26W-07	0	9.304126e-01	1.390924e+00	6.191064e-01	3.782361e-02	9.665990e-01	1.498544e+00	7.197529e-01	0	4.463390e+00
TCGA-NC-A5HG-01A-11R-A26W-07	0	0	1.084615e+00	1.927311e-03	0	8.631278e-01	1.359396e+00	6.262591e-01	0	4.939654e+00
TCGA-NC-A5HH-01A-11R-A26W-07	0	0	0	0	1.053032e+00	1.267106e+00	2.700151e-01	3.630432e-01	0	3.623172e+00
TCGA-NC-A5HI-01A-11R-A26W-07	0	2.003034e-01	1.545930e+00	6.481914e-02	0	0	1.203097e+00	2.100883e+00	2.739874e-03	4.825704e+00
TCGA-NC-A5HJ-01A-11R-A26W-07	0	2.284577e+00	0	1.301275e-01	6.428762e-01	0	1.027005e+00	1.492433e-01	5.300709e-01	4.288470e+00
TCGA-NC-A5HK-01A-11R-A26W-07	0	1.946090e-01	7.703193e-02	0	2.481578e-01	5.820263e-01	1.947576e+00	0	1.414369e-01	5.871390e+00
TCGA-NC-A5HL-01A-11R-A26W-07	0	8.110168e-01	0	1.517243e+00	0	0	9.004880e-01	0	7.473345e-01	3.928460e+00
TCGA-NC-A5HM-01A-12R-A26W-07	3.705913e-02	2.056495e-01	1.095254e+00	1.582216e-01	9.745296e-02	8.285814e-01	1.419434e+00	1.000710e+00	6.122680e-02	5.668190e+00
TCGA-NC-A5HN-01A-11R-A26W-07	0	0	5.098623e-01	1.115000e+00	0	9.451304e-01	1.067746e+00	2.897139e-01	0	4.308066e+00
TCGA-NC-A5HO-01A-11R-A26W-07	0	0	1.247894e+00	4.493774e-01	0	0	1.164297e+00	1.435511e+00	1.784366e-01	5.011643e+00
TCGA-NC-A5HP-01A-11R-A26W-07	0	8.067770e-01	4.133096e-01	6.192745e-01	1.144604e-01	1.429691e+00	1.099816e+00	1.783848e-01	3.797150e-02	3.462058e+00
TCGA-NC-A5HQ-01A-11R-A26W-07	0	8.070603e-01	1.296198e+00	3.952845e-01	0	0	1.254250e+00	1.433091e+00	4.397829e-01	4.474231e+00
TCGA-NC-A5HR-01A-21R-A26W-07	0	3.076145e-01	2.605300e-01	1.324216e+00	0	0	1.333524e+00	6.489123e-01	3.044177e-01	4.739929e+00
TCGA-NC-A5HT-01A-11R-A26W-07	1.841709e-01	8.415587e-01	6.392119e-01	2.163845e-01	4.353555e-01	1.218615e+00	9.521601e-01	1.057259e+00	0	3.787353e+00
TCGA-NK-A5CR-01A-11R-A26W-07	0	7.147821e-01	6.800781e-01	1.228267e+00	8.075014e-02	7.144915e-01	8.335836e-01	7.652245e-01	0	3.665323e+00
TCGA-NK-A5CT-01A-31R-A26W-07	0	6.689776e-01	1.036847e+00	2.753823e-02	0	6.876564e-01	2.048125e+00	3.489074e-01	0	6.557300e+00
TCGA-NK-A5CX-01A-11R-A26W-07	0	9.312769e-01	1.159906e+00	1.775141e-01	0	1.256839e+00	1.490149e+00	7.618817e-01	2.775413e-01	4.741909e+00
TCGA-NK-A5D1-01A-11R-A26W-07	0	9.994832e-01	0	6.460345e-02	1.795879e+00	6.930199e-01	7.383250e-01	0	9.248374e-02	3.520804e+00
TCGA-NK-A7XE-01A-12R-A405-07	0	6.038454e-02	7.243343e-01	7.403009e-01	0	3.060978e-01	1.400492e+00	3.638942e-01	3.217016e-01	5.815844e+00
TCGA-O2-A52N-01A-11R-A26W-07	0	8.487787e-01	4.843656e-01	3.681439e-01	2.429591e-02	1.157668e+00	1.258641e+00	0	2.070649e-01	4.640763e+00
TCGA-O2-A52Q-01A-11R-A26W-07	0	2.034797e-01	0	0	0	7.239663e-01	1.977717e+00	0	6.086955e-01	6.853476e+00
TCGA-O2-A52S-01A-11R-A262-07	0	1.295582e-01	0	1.310007e+00	2.635566e-01	6.920750e-01	8.245056e-01	0	4.545796e-01	3.019013e+00
TCGA-O2-A52V-01A-31R-A262-07	0	5.918760e-01	8.100486e-01	6.517124e-01	0	8.903297e-01	1.109258e+00	7.295951e-01	3.169540e-01	3.716377e+00
TCGA-O2-A52W-01A-11R-A26W-07	0	8.275657e-01	1.460352e+00	1.448223e-01	0	1.434439e-01	9.144106e-01	1.767191e+00	5.886756e-02	4.340067e+00
TCGA-O2-A5IB-01A-11R-A27Q-07	0	3.558367e-01	0	1.662879e-01	1.403810e+00	9.423980e-01	8.668894e-01	3.080367e-01	1.554401e-01	3.375602e+00
TCGA-XC-AA0X-01A-32R-A405-07	3.315111e-02	1.710333e+00	1.032854e+00	7.553551e-01	0	4.783377e-01	1.416968e+00	6.954226e-01	4.941054e-01	3.478146e+00
