sampleID	D9.8_GNF2-TTN	D10.8_REACTOME-BETA-DEFENSINS	D11.10_MODULE-432	D11.1_MIPS-UTX-MLL2-3-COMPLEX	D13.5_CHASSOT-SKIN-WOUND	D11.3_chr11q11	D11.4_MANNOSYLTRANSFERASE-ACTIVITY	D11.5_EPITHELIAL-CELL-DIFFERENTIATION	D10.6_BIOCARTA-TCAPOPTOSIS-PATHWAY	D11.2_GNF2-GLTSCR2
TCGA-M7-A722-01A-12R-A36G-07	1.762929e-01	7.156758e-01	0	1.019922e+00	7.886814e-01	4.547782e-01	1.393492e+00	3.219607e-01	1.289476e+00	3.410933e+00
TCGA-M7-A723-01A-12R-A32O-07	8.061875e-01	5.610092e-01	1.144091e-01	1.640710e+00	1.273118e+00	6.598723e-01	1.792230e+00	1.081489e+00	1.173079e+00	1.386400e+00
TCGA-M7-A724-01A-12R-A32O-07	2.410225e-02	4.124821e-01	5.715291e-01	2.130500e+00	1.509520e+00	4.033236e-01	1.998256e+00	0	0	3.422380e+00
TCGA-M7-A725-01A-12R-A32O-07	0	3.882168e-01	1.285242e+00	2.208262e+00	8.470934e-01	5.724162e-01	7.743642e-01	4.100782e-01	1.006913e+00	2.334068e+00
TCGA-MG-AAMC-01A-11R-A41O-07	2.466819e-01	2.330093e-01	7.416627e-01	1.427742e+00	1.366510e+00	3.104053e+00	4.024950e-01	8.225720e-02	4.481218e-01	2.271482e+00
TCGA-QU-A6IL-01A-11R-A31N-07	3.173068e-01	2.769024e-01	0	9.140035e-01	1.857726e+00	9.202924e-01	1.738759e+00	3.613626e-01	1.351899e+00	2.388087e+00
TCGA-QU-A6IM-01A-11R-A31N-07	3.965105e-01	4.153706e-01	0	5.580792e-01	1.689657e+00	8.092273e-01	2.025600e+00	1.058420e+00	1.479945e+00	1.778401e+00
TCGA-QU-A6IN-01A-11R-A31N-07	1.976465e-01	5.883234e-01	3.446414e-01	3.701640e-01	1.414425e+00	2.935543e+00	8.963556e-02	0	1.314201e+00	2.785278e+00
TCGA-QU-A6IO-01A-11R-A31N-07	2.763162e-01	3.911704e-01	0	8.750045e-01	1.603518e+00	7.796602e-01	1.964640e+00	1.186734e+00	1.148637e+00	2.054909e+00
TCGA-QU-A6IP-01A-11R-A31N-07	3.706129e-01	2.700824e-01	0	1.747793e+00	1.253839e+00	1.939999e+00	9.349438e-01	1.238604e+00	1.067949e+00	1.505755e+00
TCGA-SU-A7E7-01A-22R-A33R-07	6.576103e-02	6.520350e-02	3.425069e-01	2.719291e+00	1.581803e+00	8.561475e-01	5.609479e-01	1.478978e+00	7.745210e-01	1.886645e+00
TCGA-TK-A8OK-01A-22R-A36G-07	1.032598e+00	1.273301e+00	2.041953e-01	2.529086e+00	1.705066e+00	3.125042e-01	3.784249e-01	1.100680e+00	4.065101e-01	1.747573e+00
TCGA-TP-A8TT-01A-12R-A41O-07	3.154468e-01	2.900297e-01	6.752715e-01	2.309911e+00	9.368062e-01	2.051890e+00	3.889321e-01	4.583935e-01	1.318839e+00	1.357675e+00
TCGA-TP-A8TV-01A-11R-A41O-07	2.282072e-01	4.600332e-01	0	2.354296e+00	1.054881e+00	3.141231e-01	2.507787e+00	0	8.403988e-01	2.139408e+00
TCGA-V1-A8MF-01A-11R-A36G-07	3.990352e-01	3.940680e-01	6.051589e-02	2.116940e+00	1.584470e+00	8.643006e-02	1.587275e+00	1.105648e+00	1.162405e+00	1.763636e+00
TCGA-V1-A8MG-01A-11R-A36G-07	4.558870e-01	1.609258e-01	0	2.502877e+00	1.043766e+00	2.433288e-01	1.274479e+00	1.459740e+00	8.418943e-01	2.278509e+00
TCGA-V1-A8MJ-01A-11R-A36G-07	1.916853e-01	1.699264e-01	5.205859e-01	2.047999e+00	1.398700e+00	7.635745e-01	8.160976e-01	1.146358e+00	1.560234e+00	1.496243e+00
TCGA-V1-A8MK-01A-11R-A36G-07	6.136110e-01	6.269947e-01	0	2.296437e+00	1.283795e+00	1.017669e+00	1.711408e+00	1.743753e+00	3.541408e-01	1.069327e+00
TCGA-V1-A8ML-01A-11R-A37L-07	6.430039e-01	3.250206e-01	0	2.475003e+00	1.247265e+00	6.710653e-01	1.920958e+00	1.081831e+00	2.385589e-01	1.924292e+00
TCGA-V1-A8MM-01A-11R-A37L-07	6.051271e-01	2.258588e-01	1.231236e-01	2.231832e+00	1.040348e+00	2.431017e-02	1.465505e+00	4.181520e-01	9.958949e-01	2.987652e+00
TCGA-V1-A8MU-01A-11R-A37L-07	5.794536e-01	1.442280e-01	1.383551e-01	2.324717e+00	1.246417e+00	5.097821e-01	1.234146e+00	1.557336e+00	9.483377e-01	1.768971e+00
TCGA-V1-A8WL-01A-11R-A37L-07	6.297982e-01	2.059211e-01	4.342706e-02	2.177560e+00	1.651421e+00	5.170119e-01	1.682749e+00	1.048697e+00	1.116355e+00	1.344499e+00
TCGA-V1-A8WN-01A-11R-A37L-07	4.049857e-01	5.698125e-01	0	2.804357e+00	1.373958e+00	1.151506e+00	1.087004e+00	1.889617e+00	5.490838e-02	1.277249e+00
TCGA-V1-A8WS-01A-11R-A37L-07	1.377540e-01	5.919723e-01	0	2.468235e+00	7.579294e-01	2.600213e+00	0	5.537025e-01	5.937287e-01	2.317183e+00
TCGA-V1-A8WV-01A-11R-A37L-07	1.001778e-01	5.351847e-01	2.727702e-02	2.009964e+00	6.930987e-01	5.320660e-01	0	7.420012e-01	1.986232e+00	2.902634e+00
TCGA-V1-A8WW-01A-11R-A37L-07	3.620823e-01	4.994295e-01	1.469718e+00	1.405369e+00	9.195091e-01	1.418346e+00	0	1.562284e-01	1.549082e+00	2.156854e+00
TCGA-V1-A8X3-01A-11R-A37L-07	7.252412e-01	2.081929e-01	0	2.370408e+00	1.217873e+00	1.258120e+00	8.726433e-01	9.696183e-01	7.878652e-01	1.932569e+00
TCGA-V1-A9O5-06A-11R-A41O-07	1.278157e-01	8.486872e-01	6.647680e-01	3.069045e+00	3.500718e-01	0	1.681477e-01	0	7.181757e-01	3.764784e+00
TCGA-V1-A9O5-01A-11R-A41O-07	6.610046e-02	5.626002e-01	7.660309e-01	2.488767e+00	5.593109e-01	0	2.984451e-01	3.824934e-01	1.423735e+00	2.997790e+00
TCGA-V1-A9O7-01A-21R-A41O-07	1.150934e+00	2.920695e-01	0	2.481392e+00	1.844973e+00	3.564388e-01	8.939631e-01	7.977276e-01	9.156567e-01	1.786902e+00
TCGA-V1-A9O9-01A-11R-A41O-07	1.756222e-01	0	6.920847e-01	2.200466e+00	8.556005e-01	1.915458e+00	7.573528e-02	3.722304e-01	1.767224e+00	1.790331e+00
TCGA-V1-A9OA-01A-11R-A41O-07	4.819950e-01	7.034574e-01	0	2.463772e+00	9.525854e-01	4.430543e-01	3.598258e-02	2.066301e+00	7.244533e-01	2.443989e+00
TCGA-V1-A9OF-01A-11R-A41O-07	1.277332e-01	5.177170e-01	0	2.692795e+00	5.742306e-01	7.369641e-01	2.574198e+00	1.041943e+00	3.486233e-01	1.496858e+00
TCGA-V1-A9OH-01A-11R-A41O-07	3.149147e-01	4.695079e-01	2.509032e-01	2.289782e+00	7.315326e-01	9.708091e-01	6.811703e-01	1.172837e+00	9.968710e-01	2.232876e+00
TCGA-V1-A9OL-01A-11R-A41O-07	2.302783e-01	4.396493e-01	8.093689e-01	2.604783e+00	8.044488e-01	2.787443e-01	8.512239e-01	5.870164e-01	6.802302e-01	2.781511e+00
TCGA-V1-A9OQ-01A-11R-A41O-07	1.301041e+00	3.593936e-01	1.798205e-02	2.001878e+00	1.217402e+00	9.256181e-01	2.589070e+00	0	7.984840e-01	1.540446e+00
TCGA-V1-A9OT-01A-11R-A41O-07	4.186412e-01	1.983558e-01	0	1.527382e+00	9.016395e-01	1.991306e+00	4.109197e-01	1.415562e+00	9.125832e-01	2.437975e+00
TCGA-V1-A9OX-01A-11R-A41O-07	2.582330e-01	3.850582e-01	0	1.958761e+00	1.257520e+00	3.048145e-01	1.813989e+00	1.538984e+00	1.124491e+00	1.670726e+00
TCGA-V1-A9OY-01A-11R-A41O-07	2.848403e-01	2.622438e-01	2.222629e-01	2.101395e+00	1.022366e+00	1.753997e+00	6.358405e-01	1.275367e+00	1.009425e+00	1.781755e+00
TCGA-V1-A9Z7-01A-11R-A41O-07	1.146563e+00	4.462823e-01	0	2.706196e+00	8.344635e-01	2.925433e-01	1.466271e+00	0	7.660810e-01	2.682217e+00
TCGA-V1-A9Z8-01A-11R-A41O-07	8.133483e-01	6.166326e-01	3.807084e-01	1.970830e+00	9.881997e-01	7.240512e-01	1.034992e+00	8.099726e-01	1.250803e+00	1.695983e+00
TCGA-V1-A9Z9-01A-21R-A41O-07	5.658823e-01	3.485362e-01	4.710213e-01	2.076440e+00	1.005006e+00	3.997724e-01	1.620620e+00	9.200009e-01	1.089206e+00	1.734392e+00
TCGA-V1-A9ZG-01A-11R-A41O-07	2.768718e-01	5.710343e-01	6.214755e-01	2.514235e+00	1.313887e+00	1.026908e+00	1.196558e-01	1.236790e+00	4.116575e-01	2.353852e+00
TCGA-V1-A9ZI-01A-11R-A41O-07	5.915717e-01	2.118480e-01	0	2.225841e+00	6.573900e-01	6.823473e-01	5.526376e-01	5.036303e-01	1.190475e+00	3.272163e+00
TCGA-V1-A9ZK-01A-11R-A41O-07	2.853051e-01	5.086755e-01	5.904711e-02	2.677455e+00	9.280371e-01	2.460224e-01	1.975117e+00	1.396607e+00	8.395703e-01	1.372688e+00
TCGA-V1-A9ZR-01A-11R-A41O-07	6.717185e-01	5.418264e-01	8.210620e-02	2.234873e+00	9.517517e-01	9.808317e-01	0	8.821187e-01	1.288844e+00	2.514360e+00
TCGA-VN-A88I-01A-11R-A352-07	1.257797e+00	6.298702e-01	0	2.071711e+00	1.416007e+00	3.198592e-01	4.886734e-01	1.385733e+00	9.800916e-01	1.974645e+00
TCGA-VN-A88K-01A-11R-A352-07	6.921337e-01	4.700511e-01	4.803376e-01	2.129153e+00	1.420646e+00	1.697025e+00	2.068504e-01	3.887891e-01	2.729947e-01	2.690943e+00
TCGA-VN-A88L-01A-11R-A352-07	6.970957e-01	4.783566e-01	4.625315e-01	1.783167e+00	1.607761e+00	2.790670e+00	6.084590e-02	4.382820e-01	8.091092e-01	1.512787e+00
TCGA-VN-A88M-01A-11R-A352-07	1.618817e-01	1.650451e-01	0	1.784378e+00	1.451840e+00	2.636069e+00	7.230253e-01	6.892003e-01	5.707526e-01	2.209728e+00
TCGA-VN-A88N-01A-11R-A36G-07	9.952107e-02	5.454093e-01	5.488411e-01	2.489353e+00	1.256248e+00	4.775206e-01	1.625817e+00	1.270955e+00	0	2.153358e+00
TCGA-VN-A88O-01A-11R-A352-07	7.345678e-01	3.051408e-01	0	2.515040e+00	1.674069e+00	3.324733e-01	2.687071e+00	5.153326e-01	3.362206e-01	1.419722e+00
TCGA-VN-A88P-01A-11R-A352-07	1.320300e+00	1.578452e-01	7.315527e-03	1.978253e+00	1.430928e+00	9.755029e-01	1.528039e+00	0	9.259941e-01	1.912379e+00
TCGA-VN-A88Q-01A-11R-A352-07	0	2.621658e-01	2.645203e-01	2.422213e+00	1.326346e+00	2.895138e+00	2.055803e-02	5.953354e-01	5.249336e-01	1.838410e+00
TCGA-VN-A88R-01A-11R-A36G-07	6.053630e-01	6.991477e-01	3.541100e-01	2.180562e+00	1.074019e+00	2.805754e-02	2.229285e+00	1.440435e-01	4.509984e-01	2.436450e+00
TCGA-VN-A943-01A-11R-A41O-07	2.613798e-01	6.866077e-01	0	2.757357e+00	1.400307e+00	6.133250e-01	3.385329e+00	0	0	1.523710e+00
TCGA-VP-A872-01A-11R-A352-07	5.247066e-01	6.910251e-01	1.257821e+00	8.380617e-01	1.336801e+00	1.216121e+00	0	0	2.454751e+00	1.696263e+00
TCGA-VP-A875-01A-31R-A352-07	0	2.584613e-01	1.538508e-01	2.479129e+00	7.298229e-01	2.187434e+00	9.608481e-02	6.656182e-02	4.865133e-01	3.199091e+00
TCGA-VP-A876-01A-11R-A352-07	2.908817e-01	2.600326e-01	1.237411e-01	2.229491e+00	1.081752e+00	3.287909e+00	1.797288e-01	0	7.704714e-01	1.966990e+00
TCGA-VP-A878-01A-31R-A352-07	4.418227e-01	3.981965e-01	0	2.249950e+00	1.382534e+00	3.151673e-01	1.687543e+00	1.028531e+00	1.340399e+00	1.391831e+00
TCGA-VP-A879-01A-11R-A352-07	4.639092e-01	5.053854e-01	2.344560e-01	2.127730e+00	1.097945e+00	1.715824e+00	4.558718e-01	1.849710e+00	5.769991e-01	1.528608e+00
TCGA-VP-A87B-01A-11R-A352-07	3.184262e-01	2.679178e-01	0	1.872051e+00	9.402678e-01	9.086765e-02	1.661090e+00	6.158893e-01	1.550582e+00	2.432116e+00
TCGA-VP-A87C-01A-11R-A352-07	3.739267e-01	2.216934e-01	9.462785e-02	2.335510e+00	1.336827e+00	7.226916e-01	1.762348e-01	7.380568e-01	2.009832e+00	1.858093e+00
TCGA-VP-A87D-01A-11R-A352-07	9.033499e-02	3.629910e-01	3.386576e-01	2.981127e+00	6.446515e-01	1.942251e+00	5.659327e-01	7.876443e-01	8.828157e-02	2.384155e+00
TCGA-VP-A87E-01A-31R-A352-07	1.303654e+00	1.810734e-01	0	2.012303e+00	2.119303e+00	5.509987e-01	1.818174e+00	0	1.689535e+00	7.234277e-01
TCGA-VP-A87H-01A-11R-A352-07	1.629717e-01	3.036153e-01	0	1.933840e+00	1.383216e+00	2.691951e-01	1.346477e+00	5.229402e-01	1.963264e+00	1.895579e+00
TCGA-VP-A87J-01A-11R-A352-07	2.825341e-01	3.029697e-01	1.144810e+00	2.154971e+00	1.393745e+00	1.155471e+00	4.743331e-01	4.090465e-01	5.474325e-01	2.235133e+00
TCGA-VP-A87K-01A-11R-A352-07	7.333882e-03	2.817521e-01	3.753270e-01	2.515020e+00	7.456651e-01	2.517180e+00	1.815315e-01	8.169878e-01	5.388325e-02	2.721303e+00
TCGA-VP-AA1N-01A-31R-A41O-07	7.528040e-01	6.485222e-01	2.401697e-01	1.895044e+00	1.567071e+00	2.073377e-01	1.481239e+00	9.210521e-02	1.373119e+00	1.916292e+00
TCGA-WW-A8ZI-01A-11R-A37L-07	4.384025e-01	4.894015e-01	0	3.028907e+00	9.654458e-01	4.454466e-01	1.818248e+00	4.294943e-01	3.863940e-02	2.450953e+00
TCGA-X4-A8KQ-01A-12R-A36G-07	4.550562e-01	1.883143e-01	4.028731e-02	1.664990e+00	1.501269e+00	1.279539e+00	1.320167e-01	1.076842e+00	1.409666e+00	2.455899e+00
TCGA-X4-A8KS-01A-12R-A36G-07	3.895635e-01	4.288155e-01	0	1.646577e+00	1.324690e+00	7.099129e-01	1.473668e+00	1.681967e+00	9.610372e-01	1.730511e+00
TCGA-XA-A8JR-01A-11R-A36G-07	8.138832e-01	3.079080e-01	0	2.007793e+00	1.676510e+00	6.439260e-01	2.095415e+00	5.313705e-01	1.223036e+00	1.095904e+00
TCGA-XJ-A83F-01A-11R-A352-07	4.538208e-01	5.273035e-01	3.556682e-01	1.334096e+00	1.150953e+00	2.903417e+00	3.700746e-01	7.069099e-02	1.168490e+00	1.883307e+00
TCGA-XJ-A83G-01A-11R-A352-07	7.775933e-02	4.530539e-01	1.416727e-01	2.045770e+00	1.152910e+00	3.633856e-01	2.330568e+00	1.113109e+00	6.600776e-01	1.900948e+00
TCGA-XJ-A83H-01A-11R-A352-07	0	3.582808e-01	1.230501e-01	2.414736e+00	1.953065e+00	4.316944e-01	1.645166e+00	1.285319e+00	7.653276e-01	1.367272e+00
TCGA-XJ-A9DI-01A-11R-A37L-07	2.309711e-01	7.023324e-01	3.530760e-01	2.403972e+00	1.172816e+00	5.337030e-01	0	1.385670e+00	1.237421e+00	2.107711e+00
TCGA-XJ-A9DK-01A-11R-A37L-07	2.216448e-01	9.845930e-01	3.735024e-01	1.967639e+00	1.103267e+00	7.351435e-01	2.155229e-01	2.212826e+00	7.515942e-01	1.841644e+00
TCGA-XJ-A9DQ-01A-11R-A37L-07	3.866254e-01	6.307894e-01	0	1.972608e+00	1.089505e+00	1.486645e+00	9.628835e-01	2.026919e+00	4.456391e-01	1.605871e+00
TCGA-XJ-A9DX-01A-11R-A37L-07	8.404837e-02	6.114552e-01	2.869245e-02	2.781514e+00	9.317475e-01	1.147496e-01	1.062312e+00	1.300598e+00	0	3.445180e+00
TCGA-XK-AAIR-01A-11R-A41O-07	2.761239e-01	5.559048e-01	3.064182e-01	2.737116e+00	8.592969e-01	3.658991e-01	1.173681e+00	1.473396e+00	7.669354e-01	1.764617e+00
TCGA-XK-AAIV-01A-11R-A41O-07	5.306456e-01	4.239428e-01	1.125989e+00	1.740955e+00	8.642179e-01	0	4.622286e-01	0	2.318324e+00	2.197945e+00
TCGA-XK-AAIW-01A-11R-A41O-07	5.352566e-02	7.210018e-01	1.601319e-01	3.089680e+00	4.502709e-01	1.035592e+00	7.852550e-01	0	0	3.492724e+00
TCGA-XK-AAJ3-01A-11R-A41O-07	5.187871e-01	3.881960e-01	2.180220e-02	2.027866e+00	7.737499e-01	1.102313e-01	1.728019e+00	6.516196e-01	1.181603e+00	2.492303e+00
TCGA-XK-AAJA-01A-11R-A41O-07	7.861757e-03	1.624192e-01	1.702622e-02	2.151127e+00	1.366296e+00	1.254979e-01	1.627094e+00	1.315212e+00	1.015433e+00	2.238917e+00
TCGA-XK-AAJP-01A-11R-A41O-07	1.008757e-01	4.122734e-01	0	2.615886e+00	7.449084e-01	3.466695e-01	2.272261e+00	6.857539e-02	1.155211e+00	2.014503e+00
TCGA-XK-AAJR-01A-11R-A41O-07	3.955687e-01	6.342362e-01	3.523359e-01	2.629176e+00	1.042111e+00	5.616724e-01	1.435370e+00	1.578483e+00	2.656459e-02	1.918476e+00
TCGA-XK-AAJT-01A-11R-A41O-07	7.100092e-01	5.214609e-01	7.824094e-02	1.948839e+00	1.364647e+00	3.484720e-01	1.153597e+00	1.777692e+00	8.241038e-01	1.826980e+00
TCGA-XK-AAJU-01A-11R-A41O-07	2.503632e-01	7.854055e-01	7.184239e-02	2.172146e+00	1.146033e+00	6.200895e-01	1.235781e+00	1.988766e+00	8.566215e-01	1.273630e+00
TCGA-XK-AAK1-01A-11R-A41O-07	1.507744e-01	4.181036e-01	2.056507e-01	2.134097e+00	1.140424e+00	4.638978e-01	2.592008e+00	4.429669e-01	4.149975e-01	2.038871e+00
TCGA-XQ-A8TA-01A-11R-A36G-07	0	1.398817e+00	0	2.597921e+00	4.006505e-01	5.131952e-01	7.591494e-02	0	0	4.196907e+00
TCGA-XQ-A8TB-01A-11R-A36G-07	5.086428e-01	2.378303e-01	1.697976e-01	2.371864e+00	1.282629e+00	1.948296e+00	0	2.669119e-01	1.295725e+00	2.026464e+00
TCGA-Y6-A8TL-01A-21R-A37L-07	7.976320e-01	3.208870e-01	0	2.143669e+00	1.284497e+00	7.975719e-01	2.288340e+00	4.652933e-01	1.052877e+00	1.145050e+00
TCGA-Y6-A9XI-01A-11R-A41O-07	7.223409e-02	4.183417e-01	6.890233e-01	2.631072e+00	1.146689e+00	6.721097e-01	1.292764e+00	1.077044e+00	2.380112e-02	2.321010e+00
TCGA-YJ-A8SW-01A-11R-A37L-07	1.964743e-02	4.378768e-01	4.184579e-01	2.949467e+00	7.443751e-01	8.244689e-02	1.296599e+00	8.274604e-01	6.627702e-01	2.450280e+00
TCGA-YL-A8HJ-01A-11R-A36G-07	1.194667e+00	1.269352e-01	0	2.348189e+00	1.126351e+00	1.579031e+00	2.930096e-01	6.484526e-01	1.256502e+00	1.745985e+00
TCGA-YL-A8HK-01A-11R-A36G-07	4.163654e-01	5.429166e-01	6.161651e-01	2.247437e+00	1.430216e+00	1.617156e+00	0	7.309707e-01	1.138775e+00	1.594453e+00
TCGA-YL-A8HL-01A-11R-A36G-07	0	5.684615e-01	1.296497e+00	2.459933e+00	1.082500e+00	1.848821e+00	1.382467e-01	9.638096e-01	0	2.226175e+00
TCGA-YL-A8HM-01A-11R-A36G-07	1.604769e-01	3.133674e-01	2.825910e-01	2.451831e+00	1.992467e-01	0	1.398412e+00	0	1.523865e+00	3.160592e+00
TCGA-YL-A8HO-01A-11R-A36G-07	8.401845e-01	4.704234e-01	0	2.270960e+00	1.177136e+00	3.147501e-01	1.336944e+00	1.495839e+00	6.990805e-01	1.934766e+00
TCGA-YL-A8S8-01A-11R-A37L-07	6.337729e-01	2.311818e-01	0	2.288690e+00	1.267997e+00	0	1.172035e+00	2.435184e-01	1.704198e+00	2.275081e+00
TCGA-YL-A8S9-01A-11R-A37L-07	0	5.398820e-01	2.089515e-01	3.076517e+00	7.084858e-01	1.046782e+00	1.737341e+00	0	0	2.854987e+00
TCGA-YL-A8SA-01A-21R-A37L-07	0	5.688250e-01	1.408001e+00	2.021262e+00	1.051163e+00	2.444498e+00	1.882477e-01	1.372101e-01	5.222551e-01	1.822103e+00
TCGA-YL-A8SB-01A-31R-A37L-07	7.846773e-01	2.856776e-01	0	2.727346e+00	9.744301e-01	5.978197e-01	1.539840e+00	1.312191e+00	5.974158e-01	1.643755e+00
TCGA-YL-A8SC-01A-11R-A37L-07	1.081509e-01	9.679796e-02	7.415257e-01	2.741248e+00	8.066525e-01	9.421710e-01	2.244971e-01	7.683327e-01	6.926007e-01	2.878256e+00
TCGA-YL-A8SF-01A-11R-A37L-07	5.042241e-01	4.202984e-01	8.668006e-02	2.431902e+00	7.104812e-01	1.793764e+00	0	3.089331e-01	1.197527e+00	2.511810e+00
TCGA-YL-A8SH-01B-11R-A37L-07	9.099927e-01	1.936458e-01	0	2.248338e+00	1.276140e+00	8.087041e-01	1.904961e+00	5.863267e-01	7.431991e-01	1.674232e+00
TCGA-YL-A8SI-01A-11R-A41O-07	1.104306e+00	2.893900e-01	0	2.166939e+00	1.491051e+00	6.741362e-01	2.060460e+00	5.569956e-01	1.046945e+00	1.095287e+00
TCGA-YL-A8SJ-01B-11R-A37L-07	6.325920e-01	2.048555e-01	0	2.955467e+00	8.464187e-01	9.974699e-01	8.551260e-02	1.698641e+00	2.798801e-01	2.712393e+00
TCGA-YL-A8SK-01B-21R-A37L-07	2.812746e-01	6.035860e-01	0	2.468995e+00	1.634466e+00	3.684879e-01	4.054056e-01	2.119404e+00	7.581914e-01	1.806111e+00
TCGA-YL-A8SL-01B-21R-A37L-07	1.052674e-01	4.035564e-01	3.632621e-01	2.491130e+00	7.794632e-01	2.577033e+00	0	0	4.690691e-01	2.866359e+00
TCGA-YL-A8SO-01B-31R-A37L-07	3.536479e-01	5.617872e-01	0	1.457508e+00	1.026852e+00	2.102357e-01	9.483886e-01	7.445941e-01	2.160494e+00	2.278041e+00
TCGA-YL-A8SP-01B-11R-A37L-07	5.977653e-01	2.017029e-01	0	2.995520e+00	1.066126e+00	2.936031e+00	0	0	0	2.818552e+00
TCGA-YL-A8SQ-01B-11R-A37L-07	8.924658e-01	2.645170e-03	0	2.603267e+00	9.568375e-01	6.735855e-01	1.562459e+00	7.868609e-01	5.170486e-01	2.253099e+00
TCGA-YL-A8SR-01B-11R-A37L-07	6.895533e-01	5.502109e-01	2.930680e-01	2.781725e+00	1.490085e+00	4.191868e-01	2.078554e+00	6.176780e-01	0	1.835136e+00
TCGA-YL-A9WH-01A-11R-A37L-07	1.680840e-01	6.930648e-01	1.166578e+00	1.710497e+00	5.553614e-01	8.527479e-01	0	0	1.523605e+00	2.833604e+00
TCGA-YL-A9WI-01A-11R-A37L-07	2.531452e-01	6.062575e-01	0	1.720117e+00	5.478743e-01	0	1.351363e+00	0	1.847274e+00	2.703136e+00
TCGA-YL-A9WJ-01A-11R-A37L-07	3.020258e-01	4.826158e-01	3.114304e-01	2.140182e+00	1.562914e+00	8.655146e-02	1.181159e+00	8.812385e-01	1.549176e+00	1.617710e+00
TCGA-YL-A9WK-01A-11R-A37L-07	1.007264e+00	2.570457e-01	0	2.713858e+00	1.464174e+00	3.790386e-01	1.236613e+00	5.342064e-01	2.545623e-01	2.675014e+00
TCGA-YL-A9WL-01A-11R-A41O-07	1.257507e-01	5.014409e-01	4.844272e-01	2.499050e+00	7.621280e-01	2.673261e+00	0	0	1.000500e-01	2.957266e+00
TCGA-YL-A9WX-01A-21R-A41O-07	1.342435e-01	2.418793e-01	9.352975e-02	2.585402e+00	1.620687e+00	1.089946e+00	5.626461e-01	1.562818e+00	1.113752e+00	1.373170e+00
TCGA-YL-A9WY-01A-11R-A41O-07	5.389964e-01	3.469680e-01	6.455434e-01	2.213477e+00	8.471710e-01	2.901443e-01	7.312708e-02	6.583835e-01	1.722218e+00	2.551225e+00
TCGA-ZG-A8QW-01A-11R-A37L-07	5.855830e-01	4.028491e-01	4.618681e-01	1.675782e+00	1.321295e+00	4.107729e-01	1.259153e+00	7.636316e-01	1.684787e+00	1.533473e+00
TCGA-ZG-A8QX-01A-11R-A37L-07	1.554741e+00	3.864241e-01	0	2.024162e+00	1.534133e+00	5.884278e-01	2.280532e+00	0	6.099642e-01	1.509134e+00
TCGA-ZG-A8QY-01A-11R-A37L-07	8.558583e-01	5.453907e-01	7.578915e-02	2.548366e+00	1.183319e+00	2.330181e-01	1.328296e+00	1.088402e+00	2.183532e-01	2.427728e+00
TCGA-ZG-A8QZ-01A-11R-A37L-07	4.201636e-01	3.787780e-01	4.606510e-01	2.152068e+00	1.302950e+00	1.695578e+00	0	6.913857e-01	1.355921e+00	1.755670e+00
TCGA-ZG-A9KY-01A-11R-A41O-07	4.601631e-01	4.388150e-01	3.010623e-01	3.316694e+00	9.471648e-01	1.101712e-01	1.222123e+00	1.335880e-01	0	3.300649e+00
TCGA-ZG-A9L0-01A-11R-A41O-07	4.473288e-01	3.898926e-01	1.009230e-01	2.473544e+00	1.071654e+00	0	1.022232e+00	1.932515e-01	1.864501e+00	2.268776e+00
TCGA-ZG-A9L1-01A-11R-A41O-07	1.254006e+00	1.749175e-01	3.678578e-02	2.916110e+00	1.382396e+00	2.030184e+00	4.554211e-01	0	0	2.599300e+00
TCGA-ZG-A9L2-01A-31R-A41O-07	1.456298e+00	3.277922e-01	4.267437e-01	1.842799e+00	1.210463e+00	1.655567e+00	2.868630e-01	0	1.153033e+00	1.964683e+00
TCGA-ZG-A9L4-01A-11R-A41O-07	5.703300e-01	4.817075e-01	4.761988e-01	2.341061e+00	1.759487e+00	1.326538e+00	0	7.151785e-01	6.938893e-01	2.149967e+00
TCGA-ZG-A9L5-01A-12R-A41O-07	2.773064e-01	3.514892e-01	4.025974e-02	3.372101e+00	5.871698e-01	7.292613e-01	2.901018e-01	8.573411e-01	0	3.731034e+00
TCGA-ZG-A9L6-01A-11R-A41O-07	9.180075e-01	5.343096e-01	0	2.567048e+00	1.251624e+00	3.322622e-01	1.475888e+00	1.919884e+00	1.765234e-01	1.589287e+00
TCGA-ZG-A9L9-01A-11R-A41O-07	1.244151e+00	5.762450e-01	6.221855e-01	1.337754e+00	1.321639e+00	9.985886e-01	0	0	1.169623e+00	2.902020e+00
TCGA-ZG-A9LB-01A-11R-A41O-07	4.818290e-01	4.351549e-01	0	1.881900e+00	1.779730e+00	4.040733e-01	8.436098e-01	8.515323e-01	1.153901e+00	2.472152e+00
TCGA-ZG-A9LM-01A-11R-A41O-07	3.602685e-01	4.387052e-01	1.874219e-01	2.020313e+00	8.972425e-01	3.474322e-01	5.087317e-01	9.032526e-01	1.574819e+00	2.626185e+00
TCGA-ZG-A9LN-01A-11R-A41O-07	7.916126e-01	3.329139e-01	3.010749e-01	1.925165e+00	1.403523e+00	3.434061e-01	7.094569e-01	3.221454e-01	1.934198e+00	1.952378e+00
TCGA-ZG-A9LS-01A-12R-A41O-07	7.948492e-01	4.476491e-01	6.100766e-01	1.610244e+00	1.113348e+00	4.700399e-01	1.924131e-01	7.364189e-01	1.936870e+00	2.071217e+00
