sampleID	D9.9_MODULE-381	D9.7_LEIN-OLIGODENDROCYTE-MARKERS	D15.12_KUMAMOTO-RESPONSE-TO-NUTLIN-3A-DN	D9.8_MODULE-293	D13.4_KREPPEL-CD99-TARGETS-DN	D9.5_ARYLSULFATASE-ACTIVITY	D16.3_HISTONE-DEACETYLASE-BINDING	D9.3_chrxq11	D17.10_ORGANELLAR-SMALL-RIBOSOMAL-SUBUNIT	D19.19_GUENTHER-GROWTH-SPHERICAL-VS-ADHERENT-UP	D16.14_GNF2-SPRR1B
TCGA-QH-A65R-01A-21R-A31N-07	6.487205e-01	2.555357e-01	1.103172e-01	6.298905e-01	6.619127e-01	3.993342e-01	1.513044e+00	2.102111e+00	8.406403e-01	0	1.430129e-01
TCGA-QH-A65S-01A-11R-A29R-07	9.575985e-02	1.233005e+00	6.114560e-02	3.579270e-01	8.875975e-01	1.086946e+00	1.344931e+00	6.523793e-01	4.661702e-01	0	1.996834e-01
TCGA-QH-A65V-01A-11R-A29R-07	3.363389e-01	1.198891e+00	2.597669e-03	2.893500e-01	6.802160e-01	1.483552e+00	1.410306e+00	1.625606e+00	4.203441e-01	0	1.826982e-01
TCGA-QH-A65X-01A-11R-A32Q-07	1.852046e-01	3.828713e-01	1.640101e-01	9.592260e-01	2.272919e-03	4.183830e-01	1.631214e+00	2.557945e+00	9.094209e-01	0	3.612412e-01
TCGA-QH-A65Z-01A-11R-A29R-07	3.767667e-01	7.824108e-01	3.398310e-02	3.205597e-02	8.182176e-01	1.022572e+00	1.357259e+00	2.281767e+00	3.298903e-01	0	2.396367e-01
TCGA-QH-A6CS-01A-11R-A31N-07	5.056775e-02	1.315119e+00	4.363138e-02	5.144379e-01	1.202764e-01	2.897220e+00	1.211502e+00	6.881586e-01	7.612332e-01	9.266155e-02	3.351994e-02
TCGA-QH-A6CU-01A-11R-A31N-07	6.180957e-03	1.205127e+00	0	4.541396e-01	1.214343e-01	2.181421e+00	1.499355e+00	1.177251e+00	5.757017e-01	0	2.604883e-01
TCGA-QH-A6CV-01A-11R-A31N-07	0	8.895470e-01	4.947744e-01	8.998360e-01	4.165337e-01	2.374032e+00	1.715223e+00	4.803592e-01	8.070155e-01	3.607119e-02	0
TCGA-QH-A6CW-01A-11R-A32Q-07	1.293664e-01	5.220567e-01	3.916338e-02	5.855602e-01	1.066297e+00	3.302692e-01	1.695174e+00	5.914525e-01	2.761848e-01	0	2.557577e-01
TCGA-QH-A6CX-01A-11R-A32Q-07	0	1.229037e+00	4.886200e-02	9.637810e-01	3.237973e-01	2.444154e+00	1.601027e+00	6.367239e-01	4.517602e-01	1.855394e-02	1.955689e-01
TCGA-QH-A6CY-01A-11R-A32Q-07	9.552317e-01	1.008932e+00	4.162942e-02	2.904732e-02	1.019668e+00	8.434738e-01	1.208360e+00	1.791998e+00	4.859019e-01	0	1.310865e-01
TCGA-QH-A6CZ-01A-11R-A32Q-07	8.561887e-01	5.299398e-01	7.483868e-02	0	1.157023e+00	4.596204e-01	1.284729e+00	2.308388e+00	6.784106e-01	0	8.768888e-02
TCGA-QH-A6X3-01A-21R-A32Q-07	2.674824e-01	5.230174e-01	5.454064e-02	2.956042e-01	1.169077e+00	4.207191e-01	1.274307e+00	7.889841e-01	4.459492e-01	0	1.730086e-01
TCGA-QH-A6X4-01A-51R-A32Q-07	1.800559e-01	1.064430e+00	9.562370e-02	0	9.110677e-01	6.095271e-01	1.798100e+00	2.420624e+00	2.235150e-01	0	5.424560e-02
TCGA-QH-A6X5-01A-12R-A32Q-07	2.809431e-01	1.284586e+00	6.892919e-03	2.367562e-02	8.859706e-01	1.375433e+00	1.447208e+00	1.797004e+00	4.343032e-01	3.090378e-03	1.930429e-01
TCGA-QH-A6X8-01A-12R-A32Q-07	1.502366e-01	1.073986e+00	1.403464e-01	2.222887e-01	1.093189e+00	6.956416e-01	1.610020e+00	2.381360e+00	3.665620e-01	1.160471e-02	7.495413e-02
TCGA-QH-A6X9-01A-12R-A32Q-07	7.190779e-01	5.737215e-01	1.188863e-01	1.709003e-02	1.546364e+00	5.559452e-01	1.453992e+00	1.212569e+00	4.083911e-01	0	2.770728e-02
TCGA-QH-A6XA-01A-12R-A32Q-07	4.472916e-01	9.586170e-01	1.004247e-01	1.557095e-01	1.204664e+00	7.504968e-01	1.359616e+00	8.232184e-01	4.201347e-01	0	1.351761e-01
TCGA-QH-A6XC-01A-12R-A32Q-07	9.145662e-01	9.582999e-01	4.257962e-01	6.253153e-01	6.609486e-01	1.767176e+00	1.717011e+00	9.354991e-01	2.097896e-01	0	4.638547e-02
TCGA-QH-A86X-01A-11R-A36H-07	4.343556e-01	5.297436e-01	1.088829e-01	8.587814e-02	1.238460e+00	8.825111e-01	1.490654e+00	2.380914e+00	3.614127e-01	0	2.130121e-01
TCGA-QH-A870-01A-11R-A36H-07	1.457745e-01	5.028956e-01	0	3.701195e-02	8.483433e-01	1.865263e+00	1.504527e+00	6.020364e-01	4.547422e-01	0	2.061830e-01
TCGA-R8-A6MK-01A-11R-A32Q-07	3.385601e-01	7.593969e-01	4.459066e-02	5.096198e-02	9.101170e-01	1.614776e+00	1.340632e+00	1.745342e+00	3.784878e-01	0	1.887032e-01
TCGA-R8-A6ML-01A-11R-A32Q-07	3.998790e-02	6.730254e-01	0	1.398189e-01	9.512187e-01	1.011137e+00	1.379285e+00	2.755933e+00	3.661744e-01	1.247244e-03	2.157248e-01
TCGA-R8-A6MO-01A-11R-A33Z-07	0	1.170733e+00	0	4.426783e-01	9.316552e-01	6.962293e-01	1.679311e+00	2.348719e+00	4.554676e-01	1.651420e-03	0
TCGA-R8-A6YH-01A-21R-A32Q-07	1.312948e-02	2.537636e-01	6.296869e-03	2.971054e-01	1.092897e+00	3.588412e-04	1.727660e+00	8.733713e-01	5.360371e-01	8.690798e-03	1.790957e-01
TCGA-R8-A73M-01A-11R-A32Q-07	4.373093e-01	4.172321e-01	7.167415e-02	1.262437e-01	4.500772e-01	7.337393e-01	1.645353e+00	2.528010e+00	5.954715e-01	0	2.323734e-01
TCGA-RY-A83X-01A-11R-A36H-07	2.750386e-02	9.977482e-01	0	0	1.185660e+00	1.031301e+00	1.634312e+00	2.139861e+00	3.777449e-01	0	2.218966e-01
TCGA-RY-A83Y-01A-11R-A36H-07	1.676323e-01	6.241204e-01	4.150351e-02	4.779339e-01	5.236059e-01	8.018987e-01	1.610779e+00	2.515297e+00	4.788438e-01	0	8.106743e-02
TCGA-RY-A83Z-01A-11R-A36H-07	3.789139e-01	6.379295e-01	4.525117e-01	6.255777e-01	4.086176e-01	5.087284e-01	1.723647e+00	4.046664e-01	6.033663e-01	0	1.192657e-01
TCGA-RY-A840-01A-11R-A36H-07	2.281301e-02	0	0	1.695043e-01	4.864606e-01	7.985588e-01	1.421653e+00	2.616585e+00	7.421600e-01	0	3.331477e-01
TCGA-RY-A843-01A-11R-A36H-07	7.920370e-01	6.158590e-01	1.046599e-01	2.064783e-01	1.226564e+00	9.566276e-01	1.332666e+00	1.299982e+00	4.045068e-01	0	1.039711e-01
TCGA-RY-A845-01A-11R-A36H-07	6.655993e-01	5.617411e-01	1.037768e-01	1.096923e-01	1.403578e+00	7.634537e-01	1.501409e+00	8.919298e-01	4.128969e-01	0	7.437885e-02
TCGA-RY-A847-01A-11R-A36H-07	7.972760e-01	7.119968e-01	9.161448e-02	2.892954e-01	1.077050e+00	7.334746e-01	1.264798e+00	1.795874e+00	5.761869e-01	0	1.169308e-01
TCGA-S9-A6TS-01A-12R-A33Z-07	7.474359e-01	5.937540e-01	5.879359e-02	5.275264e-01	1.022683e+00	6.709235e-01	1.571177e+00	7.427943e-01	3.836450e-01	0	1.982599e-01
TCGA-S9-A6TU-01A-12R-A32Q-07	8.854136e-02	1.006250e+00	0	6.013536e-01	8.585511e-01	0	1.703109e+00	5.860381e-01	4.512759e-01	0	1.887404e-01
TCGA-S9-A6TV-01A-12R-A34R-07	0	4.910128e-02	2.975141e-02	1.769887e+00	1.185468e+00	5.221086e-01	1.683227e+00	5.278675e-01	8.273242e-01	0	4.538820e-01
TCGA-S9-A6TW-01A-12R-A32Q-07	1.869885e-01	4.050456e-01	6.051185e-02	7.615348e-01	6.353621e-01	6.255672e-01	1.322987e+00	2.647945e+00	7.192801e-01	5.306764e-02	2.459233e-01
TCGA-S9-A6TX-01A-21R-A32Q-07	4.041104e-02	1.012502e+00	2.235148e-02	2.849070e-01	7.747545e-01	7.119284e-01	1.608669e+00	2.552379e+00	3.856476e-01	0	2.092269e-01
TCGA-S9-A6TY-01A-12R-A32Q-07	7.524978e-01	7.035226e-01	1.631296e-01	0	1.050840e+00	3.505431e-01	1.413266e+00	2.270133e+00	5.163663e-01	0	2.013824e-01
TCGA-S9-A6TZ-01A-21R-A32Q-07	3.186200e-01	4.664492e-01	0	5.354928e-01	1.291065e+00	1.049286e+00	1.482502e+00	1.354590e+00	5.232870e-01	1.093361e-02	1.389102e-01
TCGA-S9-A6U0-01A-12R-A32Q-07	0	6.056811e-01	4.424047e-01	1.485550e+00	7.715339e-01	1.918211e+00	1.389227e+00	7.380660e-01	9.251106e-01	4.084216e-02	2.544310e-01
TCGA-S9-A6U1-01A-21R-A33Z-07	1.795779e-01	9.742368e-01	1.620984e-01	2.056568e-01	1.376352e+00	4.354295e-01	1.451227e+00	5.805509e-01	5.613875e-01	0	2.645748e-01
TCGA-S9-A6U2-01A-21R-A33Z-07	2.555687e-01	4.057966e-01	0	3.070937e-01	1.411228e+00	1.358931e+00	1.273371e+00	2.020944e+00	5.046517e-01	3.644107e-02	2.846610e-01
TCGA-S9-A6U5-01A-12R-A33Z-07	1.925872e-01	5.762961e-01	4.361055e-02	4.876106e-01	9.888976e-01	1.279558e+00	1.308619e+00	2.180718e+00	3.698393e-01	4.931380e-02	2.455725e-01
TCGA-S9-A6U6-01A-12R-A33Z-07	8.171756e-01	5.196578e-01	1.034890e-01	2.011888e-01	1.091932e+00	6.103499e-01	1.479200e+00	9.545580e-01	3.483825e-01	0	4.794123e-02
TCGA-S9-A6U8-01A-21R-A33Z-07	3.178252e-01	1.113727e+00	9.354109e-02	2.883674e-01	1.153571e+00	6.812189e-01	1.395880e+00	7.110172e-01	4.372545e-01	0	1.713531e-01
TCGA-S9-A6U9-01A-11R-A32Q-07	1.438972e-01	9.117732e-01	0	7.999827e-01	6.637473e-01	1.088741e+00	1.556017e+00	4.577462e-01	6.097069e-01	0	1.788423e-01
TCGA-S9-A6UA-01A-12R-A33Z-07	3.764537e-02	6.938435e-01	2.541585e-01	1.945862e+00	1.340412e+00	7.252228e-01	1.376843e+00	1.400757e+00	8.620815e-01	5.180147e-01	3.029916e-01
TCGA-S9-A6UB-01A-21R-A33Z-07	9.927797e-02	8.796725e-01	1.268006e-01	0	1.070504e+00	3.586688e-01	1.445629e+00	2.698237e+00	4.353604e-01	0	1.515818e-01
TCGA-S9-A6WD-01A-12R-A33Z-07	3.471209e-01	8.676768e-01	5.080050e-02	7.698873e-02	7.454619e-01	8.061111e-01	1.295804e+00	2.153062e+00	4.757759e-01	0	2.482111e-01
TCGA-S9-A6WE-01A-12R-A33Z-07	3.147932e-01	6.678763e-01	0	2.333305e-01	1.132445e+00	5.540344e-01	1.237460e+00	2.435839e+00	5.772092e-01	5.131119e-02	1.127818e-01
TCGA-S9-A6WG-01A-11R-A33Z-07	5.151331e-01	4.995253e-01	3.242589e-01	1.265599e+00	9.296041e-01	6.770160e-01	1.433463e+00	6.982171e-01	7.956605e-01	0	3.979306e-01
TCGA-S9-A6WH-01A-12R-A33Z-07	4.373776e-01	3.992255e-01	0	3.227804e-01	1.035991e+00	2.505518e-01	1.579646e+00	2.779959e+00	6.805759e-01	6.170305e-02	8.536616e-02
TCGA-S9-A6WI-01A-21R-A33Z-07	1.561071e+00	1.099900e+00	0	2.120678e-01	8.769410e-01	6.146439e-01	1.478386e+00	1.384463e+00	9.134571e-01	0	1.718217e-01
TCGA-S9-A6WL-01A-21R-A33Z-07	9.034361e-01	3.561607e-01	1.596145e-01	6.150049e-01	1.259112e+00	6.163398e-01	1.326426e+00	2.231457e+00	5.646109e-01	0	3.226954e-01
TCGA-S9-A6WM-01A-12R-A33Z-07	1.394967e-01	2.816230e-01	5.543445e-01	8.056780e-01	6.812826e-01	2.887743e+00	1.661730e+00	4.361349e-01	7.278983e-01	1.409259e-02	1.292126e-01
TCGA-S9-A6WN-01A-12R-A33Z-07	4.657671e-05	3.265546e-01	0	1.872080e+00	1.113365e+00	1.303603e+00	1.545050e+00	2.017897e+00	7.485049e-01	0	7.994287e-01
TCGA-S9-A6WO-01A-21R-A34F-07	1.746346e-01	6.210870e-01	3.779596e-02	2.664800e-01	1.244410e+00	3.902077e-01	1.416109e+00	6.801494e-01	3.814585e-01	0	9.784270e-02
TCGA-S9-A6WP-01A-12R-A34F-07	1.943145e-01	9.699045e-01	1.955782e-01	5.133429e-01	9.558947e-01	4.379053e-01	1.411371e+00	2.254942e+00	4.592158e-01	0	8.371474e-02
TCGA-S9-A6WQ-01A-12R-A34F-07	3.258624e-01	1.284760e+00	1.146521e-03	4.996027e-01	9.846110e-01	6.756513e-01	1.506152e+00	8.449437e-01	2.866949e-01	0	1.457014e-01
TCGA-S9-A7IQ-01A-21R-A34F-07	1.554056e+00	7.424232e-01	0	0	1.131861e+00	8.703414e-01	1.486595e+00	1.634499e+00	7.226119e-01	0	2.314334e-01
TCGA-S9-A7IS-01A-11R-A34F-07	4.012362e-02	1.029370e+00	5.678986e-01	8.752742e-01	1.516843e+00	0	1.587322e+00	1.388597e+00	9.669368e-01	3.376981e-01	3.486615e-01
TCGA-S9-A7IX-01A-12R-A34F-07	8.618233e-01	7.227681e-01	3.788072e-01	9.507752e-01	1.105393e+00	1.626506e+00	1.418846e+00	1.033959e+00	3.786017e-01	1.346921e-01	9.315498e-02
TCGA-S9-A7IY-01A-11R-A34F-07	2.301676e-01	8.544880e-01	0	4.183076e-01	8.117860e-01	1.491162e+00	1.378638e+00	1.798976e+00	3.687371e-01	0	1.471323e-01
TCGA-S9-A7IZ-01A-11R-A34F-07	9.003953e-01	5.099073e-01	1.820409e-02	6.748256e-01	1.288401e+00	9.717110e-01	1.533821e+00	6.792721e-01	3.112017e-01	0	1.512529e-01
TCGA-S9-A7J0-01A-11R-A34F-07	2.274331e-01	7.423147e-01	5.801337e-01	4.475559e-01	1.506250e+00	0	1.662125e+00	1.059932e+00	7.167912e-01	1.201023e-02	1.963860e-01
TCGA-S9-A7J1-01A-21R-A34R-07	1.633189e-01	9.862093e-01	0	6.639398e-02	1.274939e+00	1.184721e+00	1.380877e+00	2.371164e+00	3.146346e-01	0	1.312437e-01
TCGA-S9-A7J2-01A-11R-A34F-07	1.777415e-01	3.792669e-01	5.979230e-02	2.516482e-02	1.303839e+00	6.408840e-01	1.544311e+00	2.340567e+00	4.853733e-01	5.089938e-03	4.124047e-01
TCGA-S9-A7J3-01A-21R-A34R-07	3.827336e-01	9.132947e-01	0	2.413293e-01	1.446839e+00	9.443045e-01	1.500505e+00	2.339368e+00	3.314220e-01	8.656679e-02	4.070427e-02
TCGA-S9-A7QW-01A-11R-A34F-07	4.725979e-01	6.628705e-01	2.463257e-01	0	1.071006e+00	5.243760e-01	1.602333e+00	9.156244e-01	4.653133e-01	0	1.679536e-01
TCGA-S9-A7QX-01A-11R-A34F-07	1.330528e-01	7.286903e-01	6.472154e-02	4.016633e-01	1.141779e+00	3.974506e-01	1.514881e+00	6.721213e-01	5.143381e-01	0	6.931136e-02
TCGA-S9-A7QY-01A-11R-A34F-07	5.118080e-01	1.108243e+00	3.643624e-02	6.021879e-02	8.979385e-01	9.433010e-01	1.689448e+00	1.832870e+00	3.526057e-01	0	2.406154e-01
TCGA-S9-A7QZ-01A-12R-A34R-07	6.902928e-01	6.899342e-01	1.265776e-01	1.110748e-02	1.162114e+00	5.498319e-01	1.583246e+00	2.369191e+00	4.645254e-01	6.296349e-02	1.902623e-01
TCGA-S9-A7R1-01A-12R-A34R-07	8.094618e-01	1.635828e-01	3.079713e-02	2.723480e-01	7.511687e-01	7.814988e-01	1.320550e+00	2.055419e+00	5.735113e-01	0	1.445403e-01
TCGA-S9-A7R2-01A-21R-A34R-07	3.965768e-01	1.306851e+00	2.652169e-01	8.152120e-01	5.485713e-01	1.810033e+00	1.377765e+00	5.116301e-01	5.779571e-01	5.093287e-02	1.698991e-01
TCGA-S9-A7R3-01A-11R-A34R-07	1.351410e-01	8.091171e-01	0	5.092266e-01	8.451950e-01	1.331766e+00	1.535794e+00	6.828019e-01	6.006255e-01	5.900830e-04	1.637111e-01
TCGA-S9-A7R4-01A-12R-A34R-07	3.766078e-01	4.922320e-01	5.957485e-02	8.212806e-01	1.382299e+00	7.654317e-02	1.313190e+00	1.092928e+00	4.696165e-01	0	1.379160e-01
TCGA-S9-A7R7-01A-11R-A34R-07	6.449944e-02	6.842303e-01	0	1.719899e+00	1.327403e+00	8.846112e-01	1.424815e+00	4.974910e-01	7.146622e-01	0	5.443063e-01
TCGA-S9-A7R8-01A-11R-A34R-07	0	9.501385e-01	5.951861e-03	6.112366e-01	1.449414e+00	0	1.855628e+00	1.255359e+00	4.729427e-01	4.655205e-02	0
TCGA-S9-A89V-01A-11R-A36H-07	4.596210e-01	7.139974e-01	0	7.076754e-01	1.585852e+00	9.305871e-01	1.472671e+00	1.584946e+00	1.973424e-01	5.501265e-01	5.160646e-02
TCGA-S9-A89Z-01A-11R-A36H-07	0	8.143637e-01	2.259536e-01	1.433327e+00	1.205723e+00	0	1.520661e+00	6.986984e-01	5.989023e-01	0	3.263004e-01
TCGA-TM-A7C3-01A-11R-A32Q-07	3.832197e-01	2.602775e-01	5.381402e-01	6.171906e-01	7.602028e-01	2.567869e+00	1.905149e+00	5.899265e-01	7.443170e-01	0	1.143135e-01
TCGA-TM-A7C4-01A-11R-A32Q-07	1.244015e+00	4.561738e-01	1.089800e-01	5.820599e-02	1.407123e+00	9.885439e-01	1.367058e+00	1.023984e+00	4.552691e-01	0	2.190750e-01
TCGA-TM-A7C5-01A-11R-A32Q-07	3.936863e-01	2.682401e-01	1.589313e-01	3.118445e-01	1.045234e+00	0	1.186291e+00	2.824675e+00	6.919426e-01	1.874608e-02	1.473643e-01
TCGA-TM-A7CA-01A-21R-A33Z-07	6.666971e-01	7.655875e-01	1.592188e-01	0	1.396977e+00	8.829542e-02	1.461775e+00	1.021902e+00	3.122644e-01	0	9.990854e-02
TCGA-TM-A7CF-01A-11R-A32Q-07	1.152915e+00	6.385194e-01	2.403932e-02	0	1.284950e+00	7.206825e-01	1.548251e+00	9.957689e-01	3.886500e-01	0	2.048708e-01
TCGA-TM-A7CF-02A-11R-A32Q-07	3.551827e-01	1.496265e+00	0	0	8.395222e-01	8.337562e-01	1.836678e+00	7.065732e-01	3.093908e-01	0	2.084207e-01
TCGA-TM-A84B-01A-11R-A36H-07	1.780361e-01	8.261610e-02	5.681946e-01	2.042335e-01	7.784956e-01	2.683099e+00	1.323863e+00	1.328789e+00	6.732106e-01	0	1.779594e-02
TCGA-TM-A84C-01A-11R-A36H-07	1.486225e-01	3.526034e-01	7.607693e-02	1.611554e+00	1.341127e+00	1.425867e+00	1.579296e+00	1.018268e+00	4.482015e-01	1.441530e-01	6.232259e-01
TCGA-TM-A84F-01A-11R-A36H-07	3.859456e-01	8.916686e-01	1.459189e-01	7.981019e-01	8.230902e-01	1.085927e+00	1.419326e+00	9.089498e-01	3.090793e-01	0	1.592787e-01
TCGA-TM-A84G-01A-11R-A36H-07	1.840398e-01	2.458993e-01	0	6.817292e-02	1.239136e+00	6.411131e-01	1.475232e+00	2.954250e+00	5.749162e-01	7.377555e-02	2.583659e-01
TCGA-TM-A84H-01A-11R-A36H-07	4.794613e-01	3.407545e-01	0	1.864622e-01	1.535221e+00	6.002422e-01	1.809794e+00	9.656046e-01	1.779897e-01	0	2.195986e-01
TCGA-TM-A84I-01A-11R-A36H-07	0	4.265259e-01	4.231361e-01	6.901957e-01	1.495158e+00	0	1.550364e+00	3.972807e-01	3.733888e-01	4.050167e-02	1.155038e-01
TCGA-TM-A84J-01A-11R-A36H-07	3.645999e-01	3.025326e-01	5.636398e-01	8.495627e-01	1.766288e+00	0	1.463174e+00	2.031083e+00	6.963089e-01	3.269581e-01	5.209603e-01
TCGA-TM-A84L-01A-11R-A36H-07	2.914513e-01	9.408616e-01	1.584255e-02	4.376048e-01	1.052511e+00	8.053777e-01	1.511927e+00	6.229275e-01	2.594051e-01	0	2.651625e-01
TCGA-TM-A84M-01A-11R-A36H-07	2.504627e-01	1.020517e-01	1.781344e-01	1.918751e-01	1.339301e+00	0	1.564865e+00	2.984297e+00	3.880985e-01	0	4.085867e-01
TCGA-TM-A84O-01A-11R-A36H-07	4.683372e-01	7.499671e-01	1.073675e-01	5.000993e-01	1.231329e+00	1.072369e+00	1.447079e+00	1.924353e+00	3.509736e-01	2.183186e-01	4.684426e-01
TCGA-TM-A84Q-01A-11R-A36H-07	9.938623e-02	6.940685e-01	4.501236e-02	9.029403e-01	1.235972e+00	0	1.457305e+00	9.874741e-01	3.369103e-01	0	5.801908e-02
TCGA-TM-A84R-01A-21R-A36H-07	1.489399e+00	8.390341e-01	0	6.970329e-02	1.041420e+00	7.661281e-01	1.293899e+00	1.576167e+00	7.772851e-01	0	2.509192e-01
TCGA-TM-A84S-01A-11R-A36H-07	1.792755e-01	7.762847e-01	1.400593e-01	1.978929e-01	8.987668e-01	1.414077e+00	1.210137e+00	1.797365e+00	4.213517e-01	0	3.256724e-01
TCGA-TM-A84T-01A-11R-A36H-07	6.650519e-04	8.394025e-01	4.910661e-02	1.570288e-01	1.226502e+00	2.054392e-01	1.447316e+00	7.503365e-01	4.841508e-01	0	1.891365e-01
TCGA-TQ-A7RF-01A-11R-A33Z-07	3.737158e-01	5.593406e-02	0	6.884260e-01	6.117270e-01	1.019944e+00	1.766370e+00	5.693051e-01	6.036006e-01	0	2.425042e-01
TCGA-TQ-A7RG-01A-11R-A33Z-07	1.001520e-01	7.484923e-01	3.279716e-02	2.146769e-01	1.291165e+00	9.074072e-01	1.388354e+00	2.319328e+00	4.498276e-01	0	1.453250e-01
TCGA-TQ-A7RH-01A-12R-A34F-07	3.701618e-01	7.534426e-01	2.165407e-01	4.813969e-01	1.293567e+00	4.028429e-01	1.583946e+00	1.016685e+00	4.552584e-01	0	8.256112e-02
TCGA-TQ-A7RI-01A-11R-A33Z-07	2.216050e-01	9.221433e-01	3.622872e-03	1.289400e-01	1.488565e+00	1.120578e+00	1.640445e+00	2.210367e+00	3.005788e-01	1.426785e-02	1.081792e-01
TCGA-TQ-A7RJ-01A-11R-A33Z-07	5.686566e-01	4.962046e-01	3.319825e-02	3.126284e-01	1.286297e+00	1.067023e+00	1.607798e+00	6.374769e-01	4.227314e-01	0	1.030369e-01
TCGA-TQ-A7RK-01A-11R-A33Z-07	1.565903e-02	6.761499e-01	8.793833e-02	2.234557e-01	9.105141e-01	1.827980e-01	1.694144e+00	5.908081e-01	4.622977e-01	0	3.192984e-01
TCGA-TQ-A7RK-02B-11R-A40A-07	4.223550e-02	9.768085e-01	1.770493e-01	2.650881e-01	1.412663e+00	0	1.600633e+00	6.270165e-01	4.297777e-01	0	3.141419e-01
TCGA-TQ-A7RM-01A-11R-A33Z-07	0	2.251714e-01	3.981200e-01	2.409532e-01	1.467603e+00	0	1.605351e+00	8.928660e-01	7.408596e-01	9.166922e-02	2.406405e-01
TCGA-TQ-A7RN-01A-11R-A33Z-07	2.777622e-01	5.535138e-01	1.198891e-01	6.518075e-02	1.154855e+00	7.802677e-01	1.399470e+00	2.086191e+00	4.757095e-01	0	3.488204e-01
TCGA-TQ-A7RO-01A-11R-A33Z-07	5.392990e-01	3.150374e-01	5.193785e-02	2.008085e-01	1.528467e+00	9.680394e-01	1.412769e+00	2.244633e+00	4.295913e-01	0	2.463358e-01
TCGA-TQ-A7RP-01A-21R-A34F-07	3.127995e-01	1.092584e+00	0	5.102534e-01	1.933913e-01	2.797182e+00	1.450718e+00	7.495345e-01	4.654935e-01	0	1.024721e-01
TCGA-TQ-A7RQ-01A-11R-A33Z-07	7.115908e-01	3.269117e-01	0	3.213849e-02	1.445260e+00	4.662727e-01	1.738579e+00	2.640880e+00	4.094417e-01	4.268531e-02	1.647512e-01
TCGA-TQ-A7RR-01A-21R-A34F-07	5.737669e-01	1.228814e+00	7.664619e-02	2.534058e-01	1.243487e+00	6.603180e-01	1.579481e+00	5.768492e-01	1.699707e-01	0	2.205854e-01
TCGA-TQ-A7RS-01A-12R-A33Z-07	0	9.183173e-01	0	0	9.911922e-01	9.128955e-01	1.795536e+00	2.369626e+00	3.746767e-01	4.513605e-02	1.651051e-01
TCGA-TQ-A7RU-01A-21R-A34F-07	6.269496e-02	5.273931e-01	6.685563e-02	1.240360e-01	1.055220e+00	4.827748e-01	1.496061e+00	2.865812e+00	5.615518e-01	2.051695e-02	3.386124e-01
TCGA-TQ-A7RV-01A-21R-A34F-07	5.853827e-01	8.248896e-01	8.678012e-02	1.134780e-02	1.191354e+00	5.266213e-01	1.552659e+00	8.772702e-01	3.148640e-01	0	2.008537e-01
TCGA-TQ-A7RV-02A-11R-A36H-07	8.282763e-01	7.615471e-01	0	4.568681e-01	1.123928e+00	1.233381e+00	1.292403e+00	7.165478e-01	3.504267e-01	0	2.884602e-01
TCGA-TQ-A7RW-01A-11R-A33Z-07	6.201388e-02	6.987385e-01	4.308368e-02	6.709684e-01	1.379722e+00	3.315431e-01	1.483056e+00	9.450868e-01	5.417794e-01	0	4.284162e-02
TCGA-TQ-A8XE-01A-11R-A36H-07	1.365399e-01	6.063592e-01	0	4.001385e-01	1.076291e+00	2.661498e-01	1.715745e+00	1.108376e+00	6.125530e-01	1.393133e-01	8.203969e-02
TCGA-TQ-A8XE-02A-11R-A36H-07	0	9.454904e-01	0	7.961310e-01	1.292436e+00	4.747668e-01	1.512496e+00	1.189815e+00	5.856576e-01	1.085202e-01	7.229062e-02
TCGA-VM-A8C8-01A-11R-A36H-07	2.111389e-01	7.707974e-01	0	3.314615e-01	8.507299e-01	1.044534e+00	1.602248e+00	6.911565e-01	4.578709e-01	0	1.234518e-01
TCGA-VM-A8C9-01A-11R-A36H-07	7.025974e-02	1.028866e+00	0	1.681345e+00	0	1.700306e+00	1.400774e+00	1.132662e+00	7.040566e-01	3.623613e-01	2.759169e-01
TCGA-VM-A8CA-01A-11R-A36H-07	8.357298e-01	5.128972e-01	0	7.928635e-01	5.752456e-02	1.668671e+00	1.338180e+00	1.445070e+00	6.477276e-01	0	1.858961e-01
TCGA-VM-A8CB-01A-11R-A36H-07	3.713537e-01	2.594449e-01	0	3.072592e-01	3.682131e-01	1.729668e-01	1.709257e+00	2.668926e+00	7.790534e-01	0	1.271081e-02
TCGA-VM-A8CD-01A-11R-A36H-07	3.315285e-01	6.327643e-01	2.564406e-01	1.063218e+00	7.696180e-01	2.459001e+00	1.370613e+00	1.010894e+00	4.535911e-01	1.211128e-01	0
TCGA-VM-A8CE-01A-11R-A36H-07	7.052162e-02	1.132425e+00	5.676458e-02	1.489182e-01	1.124516e+00	9.616660e-01	1.480115e+00	1.988821e+00	2.997325e-01	0	3.525846e-01
TCGA-VM-A8CF-01A-11R-A36H-07	0	1.007055e+00	0	9.515520e-01	0	1.923537e+00	1.738814e+00	3.222463e-02	7.699512e-01	0	2.360523e-01
TCGA-VM-A8CH-01A-12R-A36H-07	3.358188e-02	7.494881e-01	0	6.170019e-01	1.246706e+00	5.038088e-01	1.551386e+00	7.391495e-01	3.922253e-01	0	1.787382e-01
TCGA-VV-A829-01A-21R-A36H-07	0	0	0	9.722638e-01	8.833414e-01	0	1.418480e+00	2.547396e+00	8.519988e-01	0	1.461929e-01
