sampleID	D20.18_BRCA-Her2+	D29.14_Nonspecific	D28.6_UCEC	D29.25_Nonspecific	D28.23_TGCT	D28.16_Nonspecific	D29.10_PRAD	D29.22_SKCM	D28.19_LIHC	D29.27_LUAD	D28.11_BRCA-Chr8qAmp	D29.26_STAD+ESCA(Digestive)	D29.13_GBM+LGG	D27.13_BRCA-Luminal	D29.24_BLCA	D29.9_PCPG	D14.8_KIRC+KIRP(Pan-Kidney)	D21.5_COAD+STAD+ESCA(Pan-GI)	D27.24_BRCA-Basal	D21.12_THCA	D16.12_Pan-Squamous	D28.15_ACC	D29.18_NA	D29.1_NA	D20.2_NA
PRAD_178E3984_9A7E_4683_8F3E_AB3814DD4880_X026_S10_L072_B1_T2_P066	0	4.825921e-01	8.817986e-02	0	0	0	4.544642e+00	0	0	0	5.256528e-02	2.563519e-02	2.771689e-01	0	0	8.883252e-01	2.945474e-02	0	0	0	2.952078e-01	8.624504e-03	5.085839e-01	4.867893e+00	1.787842e+00
PRAD_1D2771DB_CB6D_4012_BABC_5962CBDB2278_X040_S09_L136_B1_T1_P105	0	7.547462e-01	7.972027e-01	0	1.632704e-01	0	3.985802e+00	2.962984e-01	0	0	3.892627e-01	0	2.354157e-01	0	0	0	0	0	0	0	0	6.430215e-01	8.671294e-01	5.087721e+00	4.523532e+00
PRAD_1D2771DB_CB6D_4012_BABC_5962CBDB2278_X040_S09_L137_B1_T2_P103	0	7.435767e-01	7.615983e-01	0	1.281051e-01	0	3.986838e+00	3.235742e-01	0	0	3.896965e-01	0	2.134756e-01	0	0	0	0	0	0	0	0	6.141056e-01	8.594266e-01	4.935034e+00	4.446156e+00
PRAD_1FB2E3C9_F5E7_4164_BB70_2272B373473A_X037_S12_L071_B1_T1_P097	0	3.026999e-01	8.844249e-01	0	0	8.874333e-01	5.253924e+00	0	0	0	1.386532e+00	0	0	0	0	4.679803e-01	0	0	0	0	0	0	1.214421e+00	0	4.922072e+00
PRAD_1FB2E3C9_F5E7_4164_BB70_2272B373473A_X037_S12_L072_B1_T2_P090	0	5.109985e-01	9.317593e-01	6.326245e-02	0	8.193246e-01	4.815615e+00	0	0	0	1.352791e+00	0	0	0	0	8.962387e-01	0	0	0	2.066511e-02	0	0	1.156060e+00	9.495520e-01	6.298581e+00
PRAD_24ED77D1_86DE_4B0A_A993_33D647818D84_X032_S04_L076_B1_T1_P083	0	5.956860e-01	8.991246e-01	5.009946e-01	6.753874e-02	6.657947e-03	4.355506e+00	2.438258e-02	2.280857e-01	0	6.755571e-01	0	0	0	0	7.440297e-01	0	0	0	3.070788e-01	0	3.976087e-02	0	1.572366e+00	6.716687e+00
PRAD_24ED77D1_86DE_4B0A_A993_33D647818D84_X032_S04_L077_B1_T2_P081	0	6.258555e-01	1.034507e+00	4.867047e-01	1.676024e-02	1.121874e-03	5.056837e+00	0	8.434190e-02	0	7.786007e-01	0	0	0	0	6.378687e-01	0	0	0	2.378389e-01	0	2.473143e-01	0	6.157461e-01	6.122518e+00
PRAD_26CBC4A0_77A9_4574_9D1E_10315A31BED7_X029_S07_L013_B1_T1_P076	0	6.435112e-01	5.233645e-01	0	0	0	4.795189e+00	1.625701e-01	0	0	7.807191e-01	0	0	0	0	1.134553e+00	0	0	0	0	0	0	1.243848e-01	3.899582e+00	5.410430e+00
PRAD_26CBC4A0_77A9_4574_9D1E_10315A31BED7_X029_S07_L014_B1_T2_P073	0	6.744660e-01	4.798999e-01	0	0	0	4.759258e+00	1.588150e-01	0	0	7.551642e-01	0	0	0	0	1.091956e+00	0	0	0	0	0	0	1.025469e-01	3.878657e+00	5.525441e+00
PRAD_39BCC794_CD38_4D22_8DC8_EF19373B53A3_X034_S06_L127_B1_T1_P075	0	5.194908e-01	0	0	0	0	5.490635e+00	0	0	0	4.034066e-01	2.169368e-01	2.019746e-02	0	0	7.797341e-01	0	0	0	0	0	0	5.766859e-01	5.077330e+00	6.486905e-01
PRAD_39BCC794_CD38_4D22_8DC8_EF19373B53A3_X034_S06_L128_B1_T2_P072	0	5.242971e-01	0	0	0	0	5.505503e+00	0	0	0	3.899780e-01	2.127546e-01	0	0	0	8.231705e-01	0	0	0	0	0	0	6.054801e-01	5.224523e+00	7.003728e-01
PRAD_3C129F3A_8168_47D9_8D38_8959B788B123_X034_S03_L122_B1_T1_P083	0	5.122238e-01	3.129344e-02	0	0	0	5.657668e+00	0	0	0	0	9.478721e-02	2.109200e-01	0	0	1.063243e+00	0	0	0	0	0	0	7.333332e-01	6.684625e+00	2.274851e+00
PRAD_3C129F3A_8168_47D9_8D38_8959B788B123_X034_S03_L123_B1_T2_P076	0	4.539451e-01	3.200160e-02	0	0	0	5.762575e+00	0	0	0	0	8.634672e-02	2.450855e-01	0	0	9.674703e-01	0	0	0	0	0	0	7.148285e-01	6.348020e+00	2.093814e+00
PRAD_49BC4035_EB29_4AFE_838F_271AC1B3D2BC_X042_S01_L024_B1_T1_P084	0	5.663174e-01	0	0	0	0	5.595799e+00	0	0	0	0	3.466539e-03	0	0	0	9.143791e-01	0	0	0	0	8.032576e-02	0	7.333431e-01	5.308209e+00	1.630178e+00
PRAD_49BC4035_EB29_4AFE_838F_271AC1B3D2BC_X042_S01_L025_B1_T2_P086	0	5.711538e-01	0	0	0	0	5.586826e+00	0	0	0	0	2.332353e-02	4.266140e-03	0	0	9.827899e-01	3.789674e-02	0	0	0	6.346959e-02	0	7.565735e-01	5.539394e+00	1.715579e+00
PRAD_4B159A90_F1FF_4FC4_8271_5AF6072F7EE4_X029_S12_L023_B1_T1_P078	0	8.152291e-01	5.540880e-01	0	0	0	4.235852e+00	2.509421e-02	0	0	2.480229e-01	0	0	0	0	6.776238e-01	0	0	0	3.400601e-01	0	0	5.837743e-01	3.658923e+00	4.484218e+00
PRAD_4B159A90_F1FF_4FC4_8271_5AF6072F7EE4_X029_S12_L024_B1_T2_P073	0	7.893660e-01	5.374569e-01	0	0	0	4.333143e+00	8.648173e-02	0	0	2.261045e-01	0	0	0	0	6.483938e-01	0	0	0	4.040084e-01	0	0	5.980541e-01	3.482665e+00	4.522724e+00
PRAD_4EB4F860_74BC_4A05_95A9_F97827BDA17C_X041_S03_L005_B1_T1_P085	8.462213e-02	9.239616e-01	3.548965e-01	2.983277e-01	0	2.068691e-01	5.280621e+00	0	0	0	5.167865e-01	0	0	0	0	2.250038e-01	0	2.508604e-01	0	0	0	2.552060e-02	5.462745e-01	3.702226e+00	1.615217e+00
PRAD_4EB4F860_74BC_4A05_95A9_F97827BDA17C_X041_S03_L006_B1_T2_P086	6.579953e-02	9.403046e-01	3.528477e-01	2.981273e-01	0	1.650046e-01	5.270051e+00	0	0	0	4.925994e-01	0	0	0	0	2.586632e-01	0	2.561942e-01	0	0	0	2.488343e-02	5.871909e-01	3.878058e+00	1.694266e+00
PRAD_53DF2155_A6B0_46AC_A21B_288784A53914_X038_S01_L073_B1_T1_P097	4.429921e-02	4.651677e-01	2.741237e-02	0	0	0	3.805397e+00	0	0	0	0	3.081928e-01	2.471490e-02	3.167634e-03	3.992852e-01	1.096032e+00	4.260120e-01	0	0	8.956891e-02	2.706209e-01	0	5.617252e-01	6.452560e+00	1.701048e+00
PRAD_53DF2155_A6B0_46AC_A21B_288784A53914_X038_S01_L074_B1_T2_P095	5.838382e-02	5.428528e-01	4.274140e-02	5.937177e-03	2.948739e-02	0	3.592321e+00	0	0	0	0	2.519802e-01	0	0	3.468870e-01	1.162857e+00	2.523741e-01	6.183687e-02	0	3.460874e-01	1.785476e-01	0	6.503205e-01	6.624797e+00	1.955250e+00
PRAD_61B4E703_CEB4_4117_9977_134941FD583F_X025_S08_L041_B1_T1_P067	0	5.787676e-01	0	0	0	0	6.058403e+00	0	0	0	0	0	0	0	0	7.240587e-01	0	0	0	0	0	0	5.796078e-01	5.781901e+00	1.585703e+00
PRAD_61B4E703_CEB4_4117_9977_134941FD583F_X025_S08_L042_B1_T2_P065	0	5.824833e-01	0	0	0	0	5.994557e+00	0	0	0	0	0	0	0	0	6.861859e-01	0	0	0	0	0	0	5.877548e-01	5.695433e+00	1.419100e+00
PRAD_6FF51A3D_B6AE_46F8_9A71_15AE21CF8C31_X031_S02_L050_B1_T1_P074	0	6.177056e-01	4.898208e-02	0	0	0	5.250701e+00	5.636186e-02	0	0	6.706914e-03	0	2.998134e-01	0	0	1.134854e+00	0	0	0	0	0	0	7.820137e-01	5.105640e+00	2.211930e+00
PRAD_6FF51A3D_B6AE_46F8_9A71_15AE21CF8C31_X031_S02_L051_B1_T2_P073	0	6.006661e-01	4.529137e-02	0	0	0	5.308885e+00	3.424993e-02	0	0	1.660863e-03	0	3.015445e-01	0	0	1.086255e+00	0	0	0	0	0	0	7.881402e-01	5.064554e+00	2.172654e+00
PRAD_7CE08E8F_38F0_4FE5_9446_865E105997E1_X036_S07_L037_B1_T1_P098	0	4.381668e-01	1.025878e-01	0	0	0	4.889272e+00	0	0	0	0	2.925450e-01	2.730183e-02	5.171562e-02	1.890485e-01	8.464720e-01	2.270759e-01	0	0	0	3.032816e-01	4.920872e-02	6.110164e-01	5.579793e+00	1.268686e+00
PRAD_7CE08E8F_38F0_4FE5_9446_865E105997E1_X036_S07_L038_B1_T2_P092	0	5.352417e-01	9.232649e-02	0	0	0	4.652093e+00	0	0	1.475251e-01	0	1.912114e-01	0	2.376334e-03	1.182550e-01	9.913419e-01	1.301256e-01	1.160237e-01	0	0	2.393584e-01	0	6.810855e-01	5.995642e+00	1.599429e+00
PRAD_8D256ADA_92B7_437E_8D09_4791A113D7C1_X024_S03_L007_B1_T1_P061	0	3.199745e-01	5.066730e-02	0	3.967841e-02	0	2.908879e+00	1.464583e-01	0	0	1.254295e-02	0	0	6.480650e-02	1.986810e-01	6.900654e-01	0	1.195203e-01	1.734526e-01	5.480204e-01	6.579882e-01	7.213889e-02	4.287495e-01	5.357299e+00	1.981855e+00
PRAD_8D256ADA_92B7_437E_8D09_4791A113D7C1_X024_S03_L008_B1_T2_P069	4.919205e-04	2.009513e-01	2.273177e-02	0	2.195724e-02	6.312328e-03	2.974777e+00	8.640929e-02	0	0	0	0	0	2.166758e-01	2.500999e-01	5.209806e-01	0	1.860318e-01	2.310329e-01	7.475098e-01	7.753158e-01	2.313264e-01	4.355654e-01	2.767909e+00	4.685699e-01
PRAD_90DF4FA1_85C0_4320_ADC5_9AFBAB6992D5_X038_S12_L095_B1_T1_P092	0	1.994476e-01	1.142386e-01	0	5.584319e-02	0	3.201846e+00	3.113858e-01	0	1.821074e-01	0	0	0	1.899021e-01	4.169194e-02	6.768324e-01	0	3.661935e-01	0	9.916304e-01	5.104313e-01	0	2.901994e-01	5.365794e+00	3.149920e+00
PRAD_90DF4FA1_85C0_4320_ADC5_9AFBAB6992D5_X038_S12_L096_B1_T2_P093	5.175908e-03	1.852123e-01	8.833708e-02	0	1.085933e-01	0	3.134370e+00	4.373396e-01	0	3.212203e-01	0	0	0	2.345053e-01	8.900931e-02	6.799527e-01	0	5.299902e-01	0	1.351854e+00	5.779744e-01	0	3.409508e-01	3.343565e+00	2.236115e+00
PRAD_A46AA022_8396_4DBE_9DB0_EF5D4D13EBFB_X040_S10_L138_B1_T1_P103	0	7.742790e-01	8.866529e-01	0	9.963774e-02	0	4.199764e+00	1.986740e-01	0	0	2.810053e-02	0	0	0	0	1.954216e+00	0	0	0	0	0	1.539471e-01	6.619747e-01	2.899167e+00	5.903959e+00
PRAD_A46AA022_8396_4DBE_9DB0_EF5D4D13EBFB_X040_S10_L139_B1_T2_P104	0	7.991014e-01	9.038575e-01	0	1.000182e-01	0	4.173403e+00	1.422299e-01	0	0	1.125371e-02	0	2.207184e-02	0	0	2.029395e+00	0	0	0	0	0	1.803751e-01	6.743901e-01	3.010497e+00	6.007327e+00
PRAD_B06E11EC_7D3E_4BFC_9D3F_33877A4D9E66_X028_S10_L118_B1_T1_P062	0	4.572515e-01	9.924394e-02	0	7.995383e-02	0	3.884513e+00	1.830721e-01	0	0	0	0	0	2.484361e-01	0	7.139009e-01	0	6.801505e-02	0	5.785889e-01	1.759786e-01	0	3.414557e-01	3.801205e+00	2.604326e+00
PRAD_B06E11EC_7D3E_4BFC_9D3F_33877A4D9E66_X028_S10_L119_B1_T2_P060	0	5.002831e-01	1.455911e-01	0	7.458631e-02	0	3.715636e+00	1.258338e-01	0	0	3.755498e-02	0	0	1.575973e-01	0	8.131352e-01	0	0	0	1.441235e-01	7.494816e-02	0	3.944827e-01	6.442835e+00	3.772765e+00
PRAD_BDFE10D1_4C84_446B_B962_20985B57AE5D_X033_S11_L114_B1_T1_P079	0	0	1.061450e-01	1.206527e-02	0	6.237897e-02	1.729562e+00	0	0	4.788831e-02	0	0	0	3.763460e-01	1.105697e+00	4.061095e-01	1.786260e-01	6.520959e-01	5.127347e-02	9.407125e-01	1.257471e+00	6.938182e-02	1.989894e-02	6.844433e+00	3.170367e+00
PRAD_BDFE10D1_4C84_446B_B962_20985B57AE5D_X033_S11_L115_B1_T2_P073	0	0	9.886903e-02	0	0	2.680198e-02	1.649749e+00	0	0	1.547823e-01	0	0	0	3.923125e-01	1.127048e+00	5.714199e-01	2.185653e-02	6.730331e-01	2.458318e-02	9.613856e-01	1.314324e+00	0	0	7.400825e+00	3.258217e+00
PRAD_C276D64C_147B_4F15_A27E_A8068FB06146_X025_S09_L043_B1_T1_P068	0	8.699211e-01	1.090385e+00	0	1.663876e-01	0	3.907929e+00	0	0	0	5.834923e-01	0	0	7.266954e-04	0	3.445606e-01	0	0	2.849483e-02	0	0	0	5.832951e-01	4.511993e+00	2.541259e+00
PRAD_C276D64C_147B_4F15_A27E_A8068FB06146_X025_S09_L044_B1_T2_P066	0	8.598453e-01	1.133591e+00	0	1.513612e-01	0	3.961303e+00	0	0	0	6.232759e-01	0	0	1.664285e-03	0	3.012729e-01	0	0	2.872393e-02	0	0	0	6.063940e-01	4.384474e+00	2.423311e+00
PRAD_C28DF709_212E_4835_AD1E_234A05480083_X035_S08_L015_B1_T1_P091	0	1.139323e+00	4.550430e-01	0	8.984392e-02	0	4.072320e+00	0	0	0	2.840088e-01	0	0	2.548696e-01	0	4.193247e-01	0	7.976816e-02	0	2.874118e-01	1.128119e-01	0	3.745443e-01	5.420318e+00	2.861485e+00
PRAD_C28DF709_212E_4835_AD1E_234A05480083_X035_S08_L016_B1_T2_P094	0	1.155282e+00	4.189918e-01	0	1.078606e-01	0	4.110519e+00	7.922287e-03	0	0	2.573106e-01	0	0	3.208660e-01	0	4.251782e-01	0	8.796068e-02	0	3.640803e-01	1.105679e-01	0	4.005432e-01	5.090729e+00	2.589087e+00
PRAD_C4C5514D_2C9F_412B_AB0F_7286EA248D0A_X030_S07_L037_B1_T1_P073	0	4.727999e-01	1.398173e-01	0	0	0	4.750889e+00	5.308409e-02	0	0	5.521244e-03	0	1.127618e-01	0	0	1.109167e+00	7.063497e-02	0	0	2.464818e-02	2.856917e-01	0	4.544197e-01	5.538964e+00	2.833216e+00
PRAD_C4C5514D_2C9F_412B_AB0F_7286EA248D0A_X030_S07_L038_B1_T2_P072	0	4.781325e-01	1.375554e-01	0	0	0	4.731152e+00	5.668419e-02	0	0	9.460738e-03	0	1.201762e-01	0	0	1.172635e+00	4.130839e-02	0	0	6.725514e-03	3.130355e-01	0	4.729568e-01	5.544695e+00	2.814623e+00
PRAD_C52513D1_8E67_419B_BC8F_D719459735F9_X030_S08_L039_B1_T1_P079	1.320159e-01	1.545348e-02	3.396585e-01	0	0	6.912781e-02	2.111985e+00	6.134886e-02	0	0	1.362497e-01	0	0	2.748436e-01	1.161762e-01	8.297129e-01	0	4.809010e-01	8.237143e-02	7.007124e-01	5.306368e-01	7.800070e-03	3.721595e-02	4.523437e+00	4.303195e+00
PRAD_C52513D1_8E67_419B_BC8F_D719459735F9_X030_S08_L040_B1_T2_P080	1.284503e-01	4.636068e-02	3.329841e-01	0	0	9.086478e-02	2.116076e+00	8.868427e-02	0	0	1.542258e-01	0	0	2.547376e-01	1.092967e-01	8.507146e-01	0	4.969873e-01	8.070921e-02	7.662045e-01	5.022891e-01	0	4.673388e-02	4.509119e+00	4.448620e+00
PRAD_F160CE71_20EB_48FB_B28D_C7BA4E926F0B_X039_S06_L107_B1_T1_P096	7.376935e-02	3.275308e-01	1.833868e-01	0	0	0	2.186428e+00	0	1.192270e-01	0	0	0	0	3.485243e-01	0	7.792664e-01	3.426424e-01	0	0	1.264927e+00	0	3.954871e-02	2.611753e-01	6.108444e+00	3.435409e+00
PRAD_F160CE71_20EB_48FB_B28D_C7BA4E926F0B_X039_S06_L108_B1_T2_P097	7.655410e-02	3.343540e-01	2.266805e-01	0	0	0	2.242698e+00	0	6.917345e-02	0	0	0	0	3.538463e-01	0	7.048932e-01	4.793567e-01	0	0	1.151375e+00	0	6.774220e-02	1.688212e-01	6.512608e+00	3.752252e+00
PRAD_FE4D9D9C_7794_4E71_B168_469AE41B08E6_X033_S09_L110_B1_T1_P080	0	7.934478e-01	1.636134e-01	1.231818e-01	1.506040e-02	0	4.639573e+00	0	0	0	1.553974e-01	0	0	0	0	2.911787e-01	0	0	0	0	0	0	9.196028e-01	5.454221e+00	2.763079e+00
PRAD_FE4D9D9C_7794_4E71_B168_469AE41B08E6_X033_S09_L111_B1_T2_P079	0	7.851088e-01	1.650918e-01	1.080275e-01	0	0	4.599593e+00	0	0	0	1.536050e-01	0	0	0	0	3.138859e-01	0	0	0	0	0	0	9.622939e-01	6.504367e+00	3.099117e+00
PRAD_FFB6C615_9A10_4E15_A662_EE808FDE451E_X031_S12_L068_B1_T1_P075	3.344284e-02	2.771252e-01	1.912696e-02	0	0	0	3.460616e+00	0	0	0	0	1.117014e-01	0	1.739553e-01	4.815277e-01	5.415205e-01	9.336248e-02	3.154045e-01	6.298838e-02	5.490264e-01	5.270411e-01	0	3.782970e-01	5.846890e+00	1.812295e+00
PRAD_FFB6C615_9A10_4E15_A662_EE808FDE451E_X031_S12_L069_B1_T2_P071	1.356037e-02	2.768838e-01	3.690453e-02	0	0	0	3.404693e+00	0	0	0	0	1.331008e-01	0	1.699900e-01	4.869388e-01	5.777735e-01	1.615179e-01	2.990636e-01	7.044731e-02	4.930928e-01	4.871034e-01	0	3.670061e-01	6.303854e+00	2.016364e+00
SKCM_0852FA43_7577_4456_8033_9A9156A7B258_X032_S12_L092_B1_T1_P070	0	1.054562e+00	8.386670e-01	2.654643e+00	0	6.557519e-01	0	3.710320e+00	0	0	0	0	0	0	0	1.366985e+00	3.711019e-01	0	0	0	0	0	0	3.208267e+00	1.704828e+00
SKCM_0852FA43_7577_4456_8033_9A9156A7B258_X032_S12_L093_B1_T2_P083	0	1.111755e+00	7.623163e-01	2.557017e+00	2.115727e-02	6.020386e-01	0	3.737219e+00	0	0	0	0	0	0	0	1.508945e+00	3.000160e-01	0	0	0	0	0	0	3.601220e+00	2.159069e+00
SKCM_211D9CF4_3348_4DCD_8A01_6827435DDB3D_X029_S10_L019_B1_T1_P072	0	1.507370e-01	0	0	5.251443e-01	0	0	3.359034e+00	0	0	7.806364e-01	0	3.049559e-01	0	0	5.836230e-01	0	0	0	0	0	1.566860e-01	8.048813e-01	4.786873e+00	2.726396e+00
SKCM_211D9CF4_3348_4DCD_8A01_6827435DDB3D_X029_S10_L020_B1_T2_P077	0	1.543979e-01	0	0	5.459206e-01	0	0	3.340160e+00	0	0	7.992112e-01	0	3.128298e-01	0	0	5.969717e-01	0	0	0	0	0	1.686339e-01	7.656097e-01	4.992446e+00	2.903587e+00
SKCM_398F831B_A6C7_40D9_9EC4_16CECA35AEA2_X039_S02_L099_B1_T1_P088	0	3.437176e-01	1.028344e+00	8.426279e-02	0	1.342655e-01	0	3.162107e+00	0	0	1.170282e+00	0	1.686004e-01	0	0	7.571726e-01	0	0	0	0	0	7.643414e-01	9.461061e-01	4.992843e+00	3.764471e+00
SKCM_398F831B_A6C7_40D9_9EC4_16CECA35AEA2_X039_S02_L100_B1_T2_P089	0	2.127599e-01	9.930978e-01	0	0	1.521960e-01	0	3.411384e+00	0	0	1.095060e+00	0	0	0	0	6.193206e-01	0	0	0	0	0	7.656203e-01	7.969705e-01	3.767207e+00	3.101586e+00
SKCM_4EDE1486_22DD_4DB9_8CB1_B4A058E459D1_X035_S10_L019_B1_T1_P095	4.010793e-03	2.220921e-01	0	0	1.261146e-01	5.131515e-02	5.201750e-01	5.768240e-01	0	0	1.508861e-01	0	6.290131e-01	8.742536e-02	0	8.168867e-01	0	0	2.462911e-01	3.509096e-01	3.740545e-01	3.979855e-01	7.754609e-01	5.104831e+00	1.747598e+00
SKCM_79ECCC2A_6352_43BB_AF79_FABC426586EB_X040_S05_L129_B1_T1_P101	0	9.636785e-02	0	0	0	1.898420e-01	1.257443e-01	4.736787e-01	3.096582e-01	0	3.123132e-01	0	1.452024e+00	0	0	4.664312e-01	2.279301e-01	0	0	3.112793e-02	7.266490e-02	6.479602e-01	9.142544e-01	1.933497e+00	3.541576e-01
SKCM_8F708E04_2936_4E85_85C2_D1431003898B_X025_S11_L047_B1_T1_P062	0	6.764175e-01	1.898766e-01	8.603337e-01	2.031576e-01	0	0	3.045526e+00	0	0	7.100729e-01	0	0	0	0	9.676861e-01	0	0	0	0	0	0	1.060663e+00	3.174480e+00	2.192475e+00
SKCM_8F708E04_2936_4E85_85C2_D1431003898B_X025_S11_L048_B1_T2_P065	0	6.438698e-01	1.258345e-01	8.018891e-01	2.312661e-01	0	0	3.154644e+00	0	0	6.449809e-01	0	0	0	0	7.788370e-01	0	0	0	0	0	0	1.036965e+00	1.697494e+00	1.315227e+00
SKCM_ADDDF130_3C88_413F_9C74_2EA68EA26E0C_X030_S05_L033_B1_T1_P075	0	1.922879e-01	0	1.770784e-01	1.525524e-02	0	0	3.037117e+00	0	0	1.843325e-01	0	2.042983e-02	0	0	1.500846e+00	9.962765e-03	0	0	0	0	0	8.007368e-01	5.328189e+00	1.641755e+00
SKCM_ADDDF130_3C88_413F_9C74_2EA68EA26E0C_X030_S05_L034_B1_T2_P077	0	2.356533e-01	0	1.776973e-01	7.568279e-03	0	0	3.065143e+00	0	0	1.841247e-01	0	0	0	0	1.460310e+00	0	0	0	0	0	0	7.118014e-01	5.462545e+00	1.830248e+00
SKCM_E6A09E0C_BC0B_4F10_92FA_5B6826A4F336_X024_S11_L023_B1_T1_P060	0	3.171038e-01	2.948061e-01	0	0	0	0	4.597962e+00	0	0	8.513237e-01	0	0	0	0	1.453759e+00	0	0	0	0	0	0	8.374734e-01	3.238915e+00	1.623503e+00
SKCM_E6A09E0C_BC0B_4F10_92FA_5B6826A4F336_X024_S11_L024_B1_T2_P061	0	3.237212e-01	2.847738e-01	0	0	0	0	4.609710e+00	0	0	8.352925e-01	0	0	0	0	1.461152e+00	0	0	0	0	0	0	8.305313e-01	3.277188e+00	1.636606e+00
SKCM_F05B8E69_5AD9_4FCF_8980_1307F35BD173_X026_S09_L069_B1_T1_P062	0	3.260011e-01	0	0	0	6.219910e-01	0	2.972306e+00	0	0	2.343225e+00	0	8.341596e-01	0	0	9.656219e-01	0	0	0	0	0	4.522580e-01	1.114244e+00	2.770529e+00	1.803794e+00
SKCM_F05B8E69_5AD9_4FCF_8980_1307F35BD173_X026_S09_L070_B1_T2_PMRG	0	3.321368e-01	0	0	4.608935e-02	6.225982e-01	0	3.205804e+00	0	0	2.217147e+00	0	6.077548e-01	0	0	8.651042e-01	0	0	0	0	0	5.060058e-01	1.106914e+00	8.149614e-01	9.601285e-01
SKCM_F15664E6_AE19_4B59_971A_8FC8E05CF921_X037_S11_L069_B1_T1_P106	0	4.331635e-01	4.432531e-01	2.457282e-01	5.647539e-02	2.550880e-01	0	2.684973e+00	0	0	5.345960e-01	4.935378e-02	3.429493e-01	0	0	1.734709e-01	0	0	0	0	6.414037e-01	0	1.432818e+00	2.742931e+00	3.445784e+00
SKCM_F15664E6_AE19_4B59_971A_8FC8E05CF921_X037_S11_L070_B1_T2_P094	0	4.263643e-01	4.476250e-01	2.247694e-01	6.946656e-02	2.840223e-01	0	2.787259e+00	0	0	5.052946e-01	0	2.580930e-01	0	0	1.942447e-01	0	0	0	0	6.533775e-01	0	1.399722e+00	2.225404e+00	3.309519e+00
SKCM_F318F3E5_E6BE_4CBB_977A_ABE202DCE9EA_X033_S10_L112_B1_T1_P078	0	1.924421e+00	1.006342e+00	0	0	4.431875e-01	0	3.131210e+00	0	0	9.808107e-01	0	1.513950e-01	0	0	2.988230e-01	0	0	0	0	0	1.576092e+00	1.360652e-01	4.773231e+00	2.609221e+00
SKCM_F318F3E5_E6BE_4CBB_977A_ABE202DCE9EA_X033_S10_L113_B1_T2_P074	0	1.938076e+00	1.002337e+00	0	0	4.271492e-01	0	3.277948e+00	0	0	9.639877e-01	0	1.104068e-01	0	0	3.463973e-01	0	0	0	0	0	1.499341e+00	1.303747e-01	5.093437e+00	2.648248e+00
SKCM_FDA487D2_5293_4315_9212_3836856CCFFB_X041_S04_L007_B1_T1_P084	0	2.262582e+00	1.039315e+00	0	0	2.610303e-01	0	4.104061e+00	0	0	5.281012e-01	0	4.572928e-02	0	0	1.718054e+00	4.660074e-01	0	0	0	0	3.509095e-01	2.947459e-01	3.457996e+00	1.413157e+00
SKCM_FDA487D2_5293_4315_9212_3836856CCFFB_X041_S04_L008_B1_T2_P085	0	2.232388e+00	1.048984e+00	0	0	2.805739e-01	0	4.178436e+00	0	0	4.943827e-01	0	6.789115e-03	0	0	1.722912e+00	3.859166e-01	0	0	0	0	3.630345e-01	2.701527e-01	3.073286e+00	1.365038e+00
SKCM_FE986D7E_FB8B_4B58_A50C_CAED05FFCAA5_X038_S10_L091_B1_T1_P097	0	1.086419e+00	0	0	0	2.687486e-01	0	2.361357e+00	0	0	0	0	4.818651e-01	0	0	9.619869e-01	0	0	0	0	0	0	4.042815e-01	5.319956e+00	3.015378e+00
SKCM_FE986D7E_FB8B_4B58_A50C_CAED05FFCAA5_X038_S10_L092_B1_T2_P095	0	1.099927e+00	0	0	7.895602e-02	1.860198e-01	0	2.656411e+00	0	0	0	0	8.517933e-02	0	0	1.079377e+00	0	0	0	0	0	0	4.783843e-01	5.028310e+00	2.975345e+00
STAD_00DFAA4D_DE64_4476_9546_18E728653046_X029_S06_L011_B1_T1_P072	0	4.488672e-01	9.233847e-01	4.706903e-02	7.591331e-01	4.309156e-01	0	0	3.050137e-01	0	1.454942e+00	0	0	0	0	1.521475e+00	3.626014e-02	3.080624e+00	0	0	0	3.017566e-01	1.165310e+00	5.416304e+00	1.657636e+00
STAD_00DFAA4D_DE64_4476_9546_18E728653046_X029_S06_L012_B1_T2_P077	0	4.193103e-01	9.457069e-01	4.628670e-02	7.424125e-01	4.430282e-01	0	0	3.059310e-01	0	1.447494e+00	0	0	0	0	1.514158e+00	6.449248e-02	3.024238e+00	0	0	0	3.278166e-01	1.129360e+00	5.508838e+00	1.785907e+00
STAD_0215A386_9440_452B_9832_B64A80AA8898_X030_S04_L031_B1_T1_P080	2.713311e-02	8.350153e-02	2.234344e-01	9.065113e-02	0	0	2.684415e-01	0	0	9.818339e-02	7.627001e-02	7.023715e-01	0	0	4.084937e-01	1.071410e+00	0	2.020610e+00	0	0	7.171646e-01	7.618517e-03	1.681901e-01	6.520199e+00	1.976988e+00
STAD_0215A386_9440_452B_9832_B64A80AA8898_X030_S04_L032_B1_T2_P081	2.961550e-02	4.283101e-02	2.428408e-01	5.116483e-02	0	0	2.181813e-01	0	0	1.134472e-01	7.121876e-02	7.180208e-01	0	0	4.329199e-01	1.033495e+00	0	2.051835e+00	0	0	7.172941e-01	1.496888e-02	1.407160e-01	6.470179e+00	1.880079e+00
